Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
11,90,11,400,0.005193,0.001809,0.004742,0.002929
11,90,11,500,0.004938,0.001854,0.00468,0.003223
11,90,11,600,0.004703,0.002076,0.004687,0.003544
11,90,11,700,0.005238,0.002003,0.004701,0.004028
11,90,11,800,0.004699,0.001954,0.005433,0.00439
11,90,11,900,0.004704,0.002065,0.005393,0.004525
11,90,11,1000,0.00555,0.002239,0.004748,0.004875
11,90,11,1100,0.005298,0.00214,0.004738,0.006021
11,90,11,1200,0.004682,0.002111,0.005327,0.005707
11,90,11,1300,0.005043,0.003056,0.004807,0.005855
11,90,11,1400,0.005191,0.002198,0.00469,0.006679
11,100,3,100,0.004466,0.001638,0.005132,0.001751
11,100,3,200,0.004364,0.001705,0.004588,0.001943
11,100,3,300,0.004573,0.001751,0.00442,0.001759
11,100,3,400,0.004451,0.001791,0.004484,0.001808
11,100,3,500,0.004489,0.001818,0.004414,0.001866
11,100,3,600,0.004456,0.001871,0.004468,0.001925
11,100,3,700,0.004341,0.001904,0.0045,0.002002
11,100,3,800,0.004337,0.001973,0.004585,0.002092
11,100,3,900,0.004338,0.001997,0.004598,0.002534
11,100,3,1000,0.004546,0.002174,0.00443,0.002232
11,100,3,1100,0.004329,0.002081,0.004411,0.002197
11,100,3,1200,0.004469,0.002113,0.004419,0.002331
11,100,3,1300,0.004449,0.002157,0.004441,0.002323
11,100,3,1400,0.004534,0.002184,0.004518,0.002468
11,100,5,100,0.004577,0.001637,0.004602,0.00168
11,100,5,200,0.004408,0.001675,0.004546,0.001835
11,100,5,300,0.004333,0.001842,0.00459,0.002172
11,100,5,400,0.004428,0.001823,0.004608,0.002536
11,100,5,500,0.004519,0.001854,0.004687,0.002425
11,100,5,600,0.004635,0.001893,0.004796,0.002362
11,100,5,700,0.004592,0.001946,0.005733,0.002686
11,100,5,800,0.004447,0.002033,0.004648,0.002385
11,100,5,900,0.00532,0.002431,0.004685,0.002537
11,100,5,1000,0.005221,0.002073,0.004544,0.002581
11,100,5,1100,0.004444,0.002527,0.00461,0.00269
11,100,5,1200,0.004923,0.002144,0.004506,0.002791
11,100,5,1300,0.005748,0.002281,0.004708,0.002968
11,100,5,1400,0.00461,0.002233,0.005277,0.003042
11,100,7,100,0.004514,0.00163,0.004891,0.001783
11,100,7,200,0.004299,0.001752,0.004673,0.001893
11,100,7,300,0.004719,0.001741,0.004666,0.002038
11,100,7,400,0.00449,0.001778,0.004674,0.002197
11,100,7,500,0.004433,0.001822,0.004623,0.002365
11,100,7,600,0.004455,0.001873,0.004644,0.002549
11,100,7,700,0.004491,0.001909,0.004732,0.002678
11,100,7,800,0.004509,0.001948,0.004669,0.002809
11,100,7,900,0.004689,0.002051,0.005294,0.003028
11,100,7,1000,0.005727,0.002072,0.004705,0.00328
11,100,7,1100,0.00516,0.002254,0.004642,0.003481
11,100,7,1200,0.00502,0.002128,0.00492,0.004019
11,100,7,1300,0.004692,0.002222,0.004896,0.003582
11,100,7,1400,0.004662,0.002175,0.004723,0.00376
11,100,9,100,0.004614,0.001686,0.005286,0.001973
11,100,9,200,0.00458,0.001826,0.004641,0.002051
11,100,9,300,0.004856,0.002134,0.004782,0.002364
11,100,9,400,0.005091,0.001819,0.004632,0.002605
11,100,9,500,0.004847,0.001861,0.004655,0.002756
11,100,9,600,0.004584,0.001863,0.004593,0.002983
11,100,9,700,0.004651,0.001941,0.004613,0.003202
11,100,9,800,0.005494,0.002216,0.004668,0.003772
11,100,9,900,0.004678,0.002027,0.005128,0.003993
11,100,9,1000,0.004737,0.002081,0.00494,0.003934
11,100,9,1100,0.004598,0.002176,0.00514,0.004102
11,100,9,1200,0.004743,0.002148,0.004608,0.004363
11,100,9,1300,0.005062,0.002319,0.004723,0.005008
11,100,9,1400,0.004905,0.002245,0.005275,0.004867
11,100,11,100,0.004693,0.001652,0.005028,0.001944
11,100,11,200,0.00488,0.001696,0.004689,0.002269
11,100,11,300,0.004677,0.001732,0.004691,0.002566
11,100,11,400,0.004586,0.001783,0.005248,0.003041
11,100,11,500,0.00462,0.001938,0.004708,0.003255
11,100,11,600,0.005342,0.001983,0.004704,0.003595
11,100,11,700,0.00486,0.00199,0.004696,0.003966
11,100,11,800,0.005226,0.002077,0.004793,0.005054
11,100,11,900,0.004719,0.002005,0.005026,0.004667
11,100,11,1000,0.004863,0.002431,0.004857,0.00489
11,100,11,1100,0.004759,0.002338,0.004728,0.005193
11,100,11,1200,0.005279,0.002343,0.004858,0.005624
11,100,11,1300,0.004589,0.002155,0.005238,0.00621
11,100,11,1400,0.005648,0.002329,0.004894,0.006797
21,80,3,100,0.007306,0.005515,0.006854,0.005243
21,80,3,200,0.007476,0.005315,0.006868,0.005315
21,80,3,300,0.007199,0.005351,0.006581,0.005608
21,80,3,400,0.00691,0.005834,0.006939,0.00569
21,80,3,500,0.007462,0.006042,0.006771,0.006332
21,80,3,600,0.007745,0.005876,0.006827,0.005913
21,80,3,700,0.007266,0.005858,0.006461,0.006478
21,80,3,800,0.007171,0.006225,0.006918,0.006758
21,80,3,900,0.007237,0.00648,0.006966,0.006556
21,80,3,1000,0.007349,0.006277,0.006507,0.007814
21,80,3,1100,0.007484,0.007063,0.007271,0.006883
21,80,3,1200,0.007519,0.006698,0.006662,0.007056
21,80,3,1300,0.00716,0.007317,0.006762,0.008046
21,80,3,1400,0.007833,0.007314,0.006858,0.007472
21,80,5,100,0.006886,0.006003,0.007399,0.005164
21,80,5,200,0.007253,0.006152,0.007579,0.00581
21,80,5,300,0.008162,0.005668,0.006939,0.005603
21,80,5,400,0.007126,0.00611,0.007503,0.006372
21,80,5,500,0.007576,0.00648,0.007265,0.006661
21,80,5,600,0.007709,0.005837,0.006931,0.006245
21,80,5,700,0.007349,0.006473,0.007327,0.0073
21,80,5,800,0.008271,0.006391,0.007305,0.006866
21,80,5,900,0.007356,0.006196,0.007237,0.008428
21,80,5,1000,0.007468,0.007042,0.007586,0.00736
21,80,5,1100,0.007612,0.006567,0.006871,0.00824
21,80,5,1200,0.007754,0.007273,0.007451,0.007843
21,80,5,1300,0.007087,0.007077,0.007193,0.008818
21,80,5,1400,0.007994,0.00706,0.006842,0.008253
21,80,7,100,0.006885,0.005573,0.006913,0.005596
21,80,7,200,0.007455,0.005468,0.006782,0.006507
21,80,7,300,0.007855,0.005513,0.007422,0.006075
21,80,7,400,0.007393,0.00546,0.007047,0.00688
21,80,7,500,0.00766,0.005874,0.00706,0.007173
21,80,7,600,0.008536,0.006111,0.007073,0.007067
21,80,7,700,0.007645,0.006533,0.007515,0.008018
21,80,7,800,0.008465,0.006182,0.007469,0.007714
21,80,7,900,0.00727,0.006794,0.007417,0.009356
21,80,7,1000,0.008351,0.006455,0.00689,0.009054
21,80,7,1100,0.008537,0.00775,0.007813,0.008932
21,80,7,1200,0.007377,0.007126,0.007696,0.010284
21,80,7,1300,0.008621,0.00729,0.006784,0.010431
21,80,7,1400,0.008145,0.007351,0.007361,0.010021
21,80,9,100,0.007387,0.005072,0.007396,0.005793
21,80,9,200,0.007544,0.005491,0.006742,0.006282
21,80,9,300,0.007553,0.00558,0.007154,0.006552
21,80,9,400,0.007411,0.00552,0.006759,0.007279
21,80,9,500,0.007968,0.005806,0.007081,0.007842
21,80,9,600,0.008189,0.005926,0.007247,0.008269
21,80,9,700,0.007813,0.006233,0.007457,0.009348
21,80,9,800,0.008029,0.006079,0.00676,0.009719
21,80,9,900,0.008192,0.007567,0.007469,0.009531
21,80,9,1000,0.007691,0.007344,0.007302,0.010311
21,80,9,1100,0.008313,0.006565,0.006882,0.011406
21,80,9,1200,0.009156,0.006799,0.006858,0.011572
21,80,9,1300,0.007937,0.008293,0.007068,0.011459
21,80,9,1400,0.007861,0.007887,0.007452,0.012245
21,80,11,100,0.007657,0.005222,0.006793,0.006132
21,80,11,200,0.008084,0.005294,0.006894,0.006677
21,80,11,300,0.007533,0.005465,0.007358,0.007079
21,80,11,400,0.0076,0.005504,0.006762,0.008566
21,80,11,500,0.007948,0.006231,0.007467,0.008523
21,80,11,600,0.008479,0.005745,0.006959,0.009407
21,80,11,700,0.007703,0.006771,0.007549,0.009903
21,80,11,800,0.007666,0.006832,0.007773,0.010762
21,80,11,900,0.008267,0.006307,0.007111,0.01131
21,80,11,1000,0.008267,0.006785,0.007288,0.011834
21,80,11,1100,0.007926,0.006901,0.007863,0.012709
21,80,11,1200,0.007781,0.007163,0.007806,0.013378
21,80,11,1300,0.007554,0.006726,0.007261,0.01503
21,80,11,1400,0.007484,0.006885,0.006989,0.016215
21,90,3,100,0.007296,0.005084,0.00667,0.00499
21,90,3,200,0.007084,0.00547,0.006699,0.005684
21,90,3,300,0.008616,0.005705,0.006724,0.006076
21,90,3,400,0.007369,0.005728,0.007354,0.005694
21,90,3,500,0.007375,0.005609,0.006572,0.006112
21,90,3,600,0.007037,0.006312,0.00695,0.006076
21,90,3,700,0.007069,0.007045,0.007361,0.006288
21,90,3,800,0.007309,0.006127,0.006577,0.007534
21,90,3,900,0.00782,0.006738,0.006701,0.007507
21,90,3,1000,0.008218,0.006461,0.006782,0.006558
21,90,3,1100,0.007195,0.00752,0.007683,0.007543
21,90,3,1200,0.007689,0.006716,0.006772,0.006903
21,90,3,1300,0.007207,0.007453,0.007148,0.008283
21,90,3,1400,0.007849,0.007056,0.006821,0.007467
21,90,5,100,0.007012,0.005718,0.006942,0.006156
21,90,5,200,0.007436,0.005382,0.006797,0.0067
21,90,5,300,0.008619,0.005519,0.007553,0.005622
21,90,5,400,0.007117,0.006449,0.008362,0.006625
21,90,5,500,0.008068,0.006791,0.00725,0.006264
21,90,5,600,0.007645,0.00585,0.007821,0.006846
21,90,5,700,0.008039,0.006314,0.007464,0.006632
21,90,5,800,0.00721,0.006065,0.006669,0.007423
21,90,5,900,0.007421,0.006662,0.007249,0.007753
21,90,5,1000,0.007886,0.006508,0.00678,0.008213
21,90,5,1100,0.008021,0.007052,0.00741,0.007875
21,90,5,1200,0.008057,0.006614,0.006694,0.008466
21,90,5,1300,0.007743,0.007675,0.007568,0.008179
21,90,5,1400,0.007297,0.00712,0.007562,0.009359
21,90,7,100,0.007646,0.005596,0.007354,0.005326
21,90,7,200,0.007786,0.005303,0.006929,0.005576
21,90,7,300,0.007113,0.005796,0.006926,0.006403
21,90,7,400,0.007526,0.006401,0.007596,0.006644
21,90,7,500,0.007829,0.005779,0.007043,0.006624
21,90,7,600,0.007091,0.006345,0.007282,0.007556
21,90,7,700,0.008293,0.006127,0.007367,0.007428
21,90,7,800,0.007464,0.00626,0.007008,0.008329
21,90,7,900,0.007656,0.006841,0.007595,0.008152
21,90,7,1000,0.007524,0.006865,0.007342,0.009461
21,90,7,1100,0.008176,0.00662,0.007104,0.008758
21,90,7,1200,0.007498,0.0073,0.007413,0.009628
21,90,7,1300,0.007982,0.006749,0.006878,0.010541
21,90,7,1400,0.008258,0.007101,0.007065,0.009868
21,90,9,100,0.007626,0.005383,0.007133,0.005848
21,90,9,200,0.007767,0.005767,0.007447,0.005977
21,90,9,300,0.007138,0.005409,0.006726,0.00657
21,90,9,400,0.007551,0.0061,0.00731,0.007896
21,90,9,500,0.007897,0.005757,0.007122,0.007375
21,90,9,600,0.007659,0.006131,0.007142,0.008647
21,90,9,700,0.008345,0.006135,0.007284,0.008371
21,90,9,800,0.007213,0.006693,0.007348,0.009839
21,90,9,900,0.007822,0.00624,0.00709,0.009389
21,90,9,1000,0.007679,0.006687,0.007751,0.010495
21,90,9,1100,0.007814,0.006443,0.006947,0.013053
21,90,9,1200,0.008305,0.006643,0.006767,0.012393
21,90,9,1300,0.008495,0.006997,0.0069,0.012007
21,90,9,1400,0.008424,0.007664,0.006988,0.012076
21,90,11,100,0.007404,0.005273,0.0071,0.005821
21,90,11,200,0.007445,0.005854,0.007457,0.006368
21,90,11,300,0.008168,0.005457,0.006862,0.007317
21,90,11,400,0.007813,0.00592,0.007256,0.008437
21,90,11,500,0.008627,0.005648,0.007184,0.008418
21,90,11,600,0.008027,0.006282,0.007581,0.009492
21,90,11,700,0.008297,0.005943,0.006968,0.010605
21,90,11,800,0.007849,0.006798,0.007487,0.01041
21,90,11,900,0.008004,0.006767,0.008252,0.011376
21,90,11,1000,0.007634,0.006544,0.007157,0.013018
21,90,11,1100,0.008193,0.00673,0.006964,0.013857
21,90,11,1200,0.00814,0.006728,0.007024,0.013531
21,90,11,1300,0.007875,0.007341,0.007291,0.013881
21,90,11,1400,0.008385,0.007615,0.007268,0.014581
21,100,3,100,0.00736,0.005367,0.006779,0.005322
21,100,3,200,0.006747,0.005645,0.007035,0.005541
21,100,3,300,0.007255,0.005508,0.006842,0.00546
21,100,3,400,0.007343,0.005555,0.006502,0.006008
21,100,3,500,0.007309,0.006101,0.00714,0.006049
21,100,3,600,0.007205,0.006239,0.007178,0.00614
21,100,3,700,0.007703,0.00598,0.006559,0.006293
21,100,3,800,0.007401,0.006479,0.006885,0.006713
21,100,3,900,0.00719,0.006741,0.007825,0.006446
21,100,3,1000,0.006934,0.006407,0.006908,0.007734
21,100,3,1100,0.008895,0.007238,0.00737,0.006945
21,100,3,1200,0.00724,0.007103,0.007136,0.00766
21,100,3,1300,0.008145,0.007134,0.007247,0.007256
21,100,3,1400,0.00708,0.008247,0.007737,0.008852
21,100,5,100,0.00794,0.005184,0.007157,0.005336
21,100,5,200,0.007153,0.005225,0.006747,0.005552
21,100,5,300,0.007439,0.005866,0.007406,0.005943
21,100,5,400,0.007395,0.006207,0.007451,0.006068
21,100,5,500,0.008012,0.005727,0.006885,0.006428
21,100,5,600,0.007408,0.006328,0.007483,0.008168
21,100,5,700,0.007543,0.005988,0.00724,0.007386
21,100,5,800,0.007758,0.006548,0.007339,0.006909
21,100,5,900,0.007376,0.006414,0.007018,0.007604
21,100,5,1000,0.007242,0.0071,0.007564,0.007548
21,100,5,1100,0.007401,0.006501,0.006709,0.008332
21,100,5,1200,0.007736,0.007321,0.007522,0.007931
21,100,5,1300,0.007497,0.007066,0.007156,0.008908
21,100,5,1400,0.007862,0.007206,0.007064,0.008421
21,100,7,100,0.007141,0.005742,0.007285,0.005442
21,100,7,200,0.007722,0.006059,0.007205,0.006082
21,100,7,300,0.007883,0.005586,0.007244,0.006013
21,100,7,400,0.007393,0.00626,0.007383,0.006782
21,100,7,500,0.007836,0.006314,0.007642,0.007531
21,100,7,600,0.007654,0.005814,0.006836,0.007431
21,100,7,700,0.008464,0.006507,0.007409,0.007724
21,100,7,800,0.007726,0.006181,0.006924,0.008266
21,100,7,900,0.0077,0.006838,0.007503,0.008485
21,100,7,1000,0.007945,0.006335,0.006857,0.008957
21,100,7,1100,0.008132,0.007199,0.007494,0.008974
21,100,7,1200,0.007363,0.00702,0.00741,0.009941
21,100,7,1300,0.008457,0.006989,0.006969,0.010252
21,100,7,1400,0.007882,0.007878,0.007658,0.010023
21,100,9,100,0.007325,0.005556,0.007431,0.006032
21,100,9,200,0.007709,0.006575,0.00781,0.006579
21,100,9,300,0.007725,0.005536,0.006959,0.007558
21,100,9,400,0.007613,0.005917,0.007244,0.007567
21,100,9,500,0.007885,0.005932,0.007212,0.007505
21,100,9,600,0.007619,0.006344,0.00729,0.008644
21,100,9,700,0.008533,0.006209,0.007095,0.008445
21,100,9,800,0.007419,0.00663,0.007287,0.010182
21,100,9,900,0.008037,0.006334,0.006892,0.010167
21,100,9,1000,0.008104,0.007448,0.007739,0.010132
21,100,9,1100,0.007608,0.007389,0.007463,0.010932
21,100,9,1200,0.008935,0.006696,0.007004,0.011482
21,100,9,1300,0.008432,0.007125,0.007002,0.011747
21,100,9,1400,0.008283,0.008391,0.00721,0.012143
21,100,11,100,0.008002,0.00526,0.0072,0.006289
21,100,11,200,0.007959,0.0055,0.007486,0.006384
21,100,11,300,0.007667,0.005462,0.007037,0.007559
21,100,11,400,0.007662,0.006496,0.007545,0.008116
21,100,11,500,0.008003,0.005751,0.007051,0.008976
21,100,11,600,0.007811,0.006842,0.007859,0.009199
21,100,11,700,0.007732,0.006379,0.007697,0.010698
21,100,11,800,0.008565,0.006223,0.007066,0.01116
21,100,11,900,0.008342,0.007054,0.007436,0.011242
21,100,11,1000,0.008138,0.006963,0.008023,0.012313
21,100,11,1100,0.007681,0.007186,0.007819,0.013174
21,100,11,1200,0.007923,0.006652,0.007126,0.014444
21,100,11,1300,0.007837,0.006823,0.00702,0.016374
21,100,11,1400,0.00843,0.007075,0.008129,0.015469
31,80,3,100,0.010586,0.011834,0.009986,0.01125
31,80,3,200,0.010343,0.012361,0.010695,0.011478
31,80,3,300,0.01057,0.011678,0.010441,0.011112
31,80,3,400,0.010998,0.011873,0.011064,0.011271
31,80,3,500,0.010698,0.011401,0.010081,0.011473
31,80,3,600,0.010116,0.012002,0.010519,0.012434
31,80,3,700,0.0102,0.012858,0.009482,0.012825
31,80,3,800,0.010505,0.012792,0.010852,0.013211
31,80,3,900,0.010941,0.012183,0.010158,0.012229
31,80,3,1000,0.01042,0.013285,0.009691,0.014046
31,80,3,1100,0.010267,0.013753,0.012818,0.016472
31,80,3,1200,0.010132,0.013374,0.009659,0.014686
31,80,3,1300,0.010194,0.013789,0.010244,0.013333
31,80,3,1400,0.010776,0.014071,0.009546,0.014335
31,80,5,100,0.010163,0.012848,0.0097,0.011899
31,80,5,200,0.009825,0.011675,0.00943,0.011243
31,80,5,300,0.010093,0.013084,0.010261,0.012542
31,80,5,400,0.010375,0.01181,0.010015,0.011631
31,80,5,500,0.010838,0.012192,0.010899,0.012006
31,80,5,600,0.010796,0.012659,0.009756,0.011981
31,80,5,700,0.01025,0.012813,0.009547,0.013836
31,80,5,800,0.010765,0.013346,0.010415,0.014293
31,80,5,900,0.011426,0.012165,0.010248,0.013586
31,80,5,1000,0.010236,0.012889,0.009406,0.014082
31,80,5,1100,0.010373,0.013084,0.009633,0.014448
31,80,5,1200,0.010818,0.012869,0.010379,0.013752
31,80,5,1300,0.010351,0.013329,0.009547,0.015174
31,80,5,1400,0.010526,0.013537,0.009725,0.015152
31,80,7,100,0.010976,0.0105,0.011067,0.01127
31,80,7,200,0.01035,0.010762,0.010437,0.011097
31,80,7,300,0.010304,0.01175,0.010227,0.012824
31,80,7,400,0.010205,0.012475,0.009585,0.013799
31,80,7,500,0.011583,0.011941,0.010821,0.013425
31,80,7,600,0.011145,0.011452,0.010098,0.01404
31,80,7,700,0.010332,0.014122,0.009885,0.014298
31,80,7,800,0.010849,0.013399,0.010415,0.01354
31,80,7,900,0.010976,0.013026,0.009796,0.014964
31,80,7,1000,0.011239,0.013591,0.010417,0.014383
31,80,7,1100,0.011198,0.013232,0.009821,0.015536
31,80,7,1200,0.010841,0.014559,0.010545,0.015275
31,80,7,1300,0.010546,0.013312,0.009823,0.017493
31,80,7,1400,0.010381,0.013048,0.009853,0.017033
31,80,9,100,0.01027,0.011621,0.010181,0.011417
31,80,9,200,0.010624,0.011499,0.011376,0.011708
31,80,9,300,0.011198,0.011462,0.010373,0.011994
31,80,9,400,0.010713,0.011684,0.010339,0.01253
31,80,9,500,0.010845,0.012361,0.0096,0.014887
31,80,9,600,0.010529,0.012895,0.00994,0.014734
31,80,9,700,0.011204,0.011729,0.010325,0.014154
31,80,9,800,0.011206,0.012621,0.009947,0.015231
31,80,9,900,0.011209,0.012762,0.010378,0.015404
31,80,9,1000,0.010803,0.013429,0.010066,0.017538
31,80,9,1100,0.011402,0.013059,0.010316,0.016936
31,80,9,1200,0.010381,0.013446,0.009987,0.018299
31,80,9,1300,0.011202,0.013406,0.009649,0.018925
31,80,9,1400,0.010845,0.013807,0.010076,0.019308
31,80,11,100,0.010311,0.010609,0.010085,0.012014
31,80,11,200,0.010225,0.012969,0.010589,0.01315
31,80,11,300,0.011532,0.011815,0.010646,0.012661
31,80,11,400,0.011459,0.012254,0.009833,0.013544
31,80,11,500,0.010404,0.012817,0.009987,0.014737
31,80,11,600,0.010716,0.012449,0.010495,0.014891
31,80,11,700,0.010943,0.013152,0.009768,0.016838
31,80,11,800,0.011382,0.013803,0.010231,0.017785
31,80,11,900,0.011052,0.01225,0.009766,0.018351
31,80,11,1000,0.010983,0.012408,0.010011,0.018401
31,80,11,1100,0.010748,0.012994,0.009839,0.020033
31,80,11,1200,0.010571,0.013108,0.009924,0.02081
31,80,11,1300,0.011621,0.013671,0.010034,0.0218
31,80,11,1400,0.01153,0.014417,0.009809,0.023704
31,90,3,100,0.011235,0.010558,0.01025,0.012112
31,90,3,200,0.010423,0.010815,0.010552,0.011219
31,90,3,300,0.010487,0.010971,0.010036,0.011039
31,90,3,400,0.010493,0.011205,0.010245,0.011275
31,90,3,500,0.009921,0.01163,0.009728,0.011809
31,90,3,600,0.010062,0.012202,0.010163,0.013017
31,90,3,700,0.01006,0.012341,0.009835,0.012742
31,90,3,800,0.009882,0.012901,0.010446,0.013382
31,90,3,900,0.011999,0.012198,0.010236,0.012482
31,90,3,1000,0.010137,0.013093,0.009893,0.01364
31,90,3,1100,0.010312,0.014156,0.010417,0.013131
31,90,3,1200,0.010843,0.013454,0.009667,0.012938
31,90,3,1300,0.010407,0.014688,0.009789,0.014031
31,90,3,1400,0.010475,0.013986,0.010197,0.013493
31,90,5,100,0.010327,0.010481,0.009726,0.011534
31,90,5,200,0.01028,0.011877,0.010143,0.012465
31,90,5,300,0.010085,0.012933,0.009724,0.012425
31,90,5,400,0.010298,0.011986,0.011094,0.011753
31,90,5,500,0.01045,0.012053,0.010347,0.011982
31,90,5,600,0.010705,0.012089,0.010414,0.011951
31,90,5,700,0.010682,0.011865,0.009644,0.013748
31,90,5,800,0.010534,0.012569,0.009715,0.013191
31,90,5,900,0.010751,0.012914,0.010081,0.013311
31,90,5,1000,0.01121,0.012315,0.009911,0.013653
31,90,5,1100,0.010399,0.013283,0.009538,0.014184
31,90,5,1200,0.010484,0.013798,0.01013,0.013967
31,90,5,1300,0.011095,0.012998,0.009488,0.014764
31,90,5,1400,0.010359,0.013651,0.00958,0.015455
31,90,7,100,0.010561,0.010586,0.010203,0.011038
31,90,7,200,0.011043,0.010807,0.01045,0.012339
31,90,7,300,0.010918,0.011026,0.010315,0.012207
31,90,7,400,0.010197,0.011146,0.01073,0.01219
31,90,7,500,0.010499,0.011821,0.009604,0.012848
31,90,7,600,0.010216,0.012435,0.009987,0.013301
31,90,7,700,0.010693,0.012285,0.009922,0.01342
31,90,7,800,0.010615,0.012208,0.010758,0.013498
31,90,7,900,0.010867,0.012091,0.009803,0.014581
31,90,7,1000,0.010578,0.013163,0.009736,0.015393
31,90,7,1100,0.011268,0.012684,0.010048,0.015429
31,90,7,1200,0.010909,0.012871,0.009846,0.015887
31,90,7,1300,0.010799,0.013598,0.009589,0.016745
31,90,7,1400,0.010638,0.013769,0.00983,0.017496
31,90,9,100,0.010284,0.01048,0.00993,0.01175
31,90,9,200,0.010251,0.011834,0.0105,0.012134
31,90,9,300,0.010216,0.012372,0.009829,0.012667
31,90,9,400,0.010585,0.01212,0.011274,0.012816
31,90,9,500,0.011212,0.011769,0.010265,0.013156
31,90,9,600,0.010604,0.012181,0.009727,0.015737
31,90,9,700,0.010856,0.012385,0.009839,0.01506
31,90,9,800,0.01124,0.01198,0.010206,0.015267
31,90,9,900,0.011046,0.013023,0.009723,0.016054
31,90,9,1000,0.011561,0.012477,0.010205,0.0165
31,90,9,1100,0.010502,0.013374,0.009859,0.017241
31,90,9,1200,0.011119,0.013354,0.00967,0.017991
31,90,9,1300,0.010621,0.013574,0.010179,0.018162
31,90,9,1400,0.010412,0.013468,0.009845,0.01917
31,90,11,100,0.01083,0.011175,0.010524,0.011148
31,90,11,200,0.011009,0.011278,0.010982,0.011899
31,90,11,300,0.011034,0.011843,0.009922,0.012395
31,90,11,400,0.010691,0.012092,0.009998,0.014604
31,90,11,500,0.010717,0.012181,0.009783,0.01524
31,90,11,600,0.0119,0.011549,0.010991,0.016564
31,90,11,700,0.010896,0.013243,0.009707,0.017232
31,90,11,800,0.011893,0.011886,0.009879,0.01733
31,90,11,900,0.0111,0.01328,0.010325,0.018265
31,90,11,1000,0.010995,0.013146,0.010134,0.019262
31,90,11,1100,0.011667,0.013055,0.009729,0.019821
31,90,11,1200,0.010706,0.013049,0.009819,0.020718
31,90,11,1300,0.01039,0.013144,0.009834,0.021261
31,90,11,1400,0.011295,0.013289,0.009756,0.021721
31,100,3,100,0.010113,0.011711,0.010615,0.010512
31,100,3,200,0.010467,0.010865,0.010185,0.011717
31,100,3,300,0.010671,0.011044,0.009999,0.011186
31,100,3,400,0.010648,0.011144,0.010185,0.012414
31,100,3,500,0.011104,0.011351,0.009726,0.012613
31,100,3,600,0.009889,0.013763,0.009768,0.013261
31,100,3,700,0.010475,0.013135,0.010387,0.011885
31,100,3,800,0.01132,0.013077,0.013251,0.017196
