Fichier, Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCU, time_subproblem_KCU, time_master_KCRDK, time_subproblem_KCRDK, time_master_KC_HOG, time_subproblem_KC_HOG
1,20,0.003794,0.00022,0.002593,0.000211,0.002237,0.000156,0.00216,0.000426,0.002885,0.000879
1,20,0.003771,0.000205,0.002785,0.000209,0.002384,0.000162,0.002155,0.000445,0.002223,0.000864
1,20,0.003608,0.000204,0.002684,0.000201,0.002192,0.000172,0.002116,0.000448,0.00224,0.000858
1,20,0.003543,0.000177,0.002058,0.000168,0.002017,0.000134,0.001726,0.000342,0.001755,0.000708
1,20,0.002989,0.000175,0.00208,0.000157,0.001692,0.00012,0.001732,0.000352,0.001763,0.000715
1,20,0.002982,0.000164,0.002074,0.000164,0.001769,0.000147,0.001842,0.000353,0.001809,0.000743
1,20,0.002924,0.000159,0.002091,0.000164,0.001758,0.000131,0.001692,0.000347,0.001795,0.000716
1,20,0.002852,0.000154,0.002162,0.000165,0.001756,0.000141,0.001687,0.000344,0.001752,0.000701
1,20,0.002963,0.000168,0.002048,0.000154,0.0017,0.00012,0.001664,0.00035,0.001798,0.000721
1,20,0.002964,0.000158,0.002041,0.000159,0.001765,0.000125,0.001653,0.000338,0.001742,0.000715
1,20,0.002946,0.000167,0.002106,0.000175,0.001769,0.000131,0.001653,0.00036,0.001801,0.000707
1,20,0.002955,0.00016,0.002031,0.000152,0.001721,0.000128,0.001665,0.000369,0.001826,0.00072
1,20,0.002945,0.000158,0.002196,0.000162,0.001751,0.00012,0.001788,0.000371,0.001894,0.000732
1,20,0.003046,0.000183,0.002109,0.000161,0.001754,0.000122,0.001748,0.000345,0.001734,0.000717
1,20,0.002971,0.000161,0.002055,0.000156,0.001799,0.00013,0.001683,0.000343,0.001784,0.000718
1,20,0.003069,0.000175,0.002082,0.000158,0.001768,0.000128,0.001654,0.000353,0.001814,0.000723
1,20,0.002897,0.000157,0.002121,0.000169,0.001737,0.000135,0.00167,0.00034,0.001707,0.000697
1,20,0.002875,0.000162,0.002035,0.000153,0.001694,0.000128,0.001646,0.000341,0.001717,0.000716
1,20,0.002859,0.000159,0.002002,0.000152,0.001643,0.000125,0.001625,0.000342,0.001716,0.000708
1,20,0.002949,0.000164,0.002045,0.00016,0.001751,0.000125,0.001639,0.000365,0.001729,0.000705
1,20,0.002858,0.000157,0.002018,0.000159,0.001709,0.000129,0.00166,0.000348,0.001782,0.000706
1,20,0.00286,0.000169,0.002126,0.000167,0.001739,0.000133,0.00175,0.000353,0.001804,0.000703
1,20,0.002943,0.000167,0.002053,0.00016,0.001708,0.000121,0.001718,0.00036,0.00181,0.000712
1,20,0.002956,0.00016,0.002095,0.000159,0.001806,0.00012,0.001709,0.00035,0.001804,0.000724
1,20,0.003092,0.000158,0.002142,0.000167,0.001859,0.000135,0.001711,0.000343,0.001873,0.00073
1,20,0.003244,0.000169,0.002247,0.000164,0.001953,0.000133,0.001882,0.000356,0.001882,0.000716
1,20,0.003127,0.000178,0.0021,0.000161,0.00185,0.000129,0.00172,0.000362,0.001782,0.000706
1,20,0.002991,0.000166,0.002121,0.000176,0.001811,0.000132,0.001706,0.000346,0.001801,0.000723
1,20,0.002984,0.000165,0.002148,0.000168,0.001765,0.000125,0.001812,0.000363,0.001783,0.000736
1,20,0.002916,0.000153,0.00204,0.000169,0.001683,0.00013,0.001629,0.000356,0.001811,0.000716
1,40,0.003078,0.00017,0.002179,0.000165,0.001904,0.000131,0.001755,0.000361,0.001877,0.000715
1,40,0.003017,0.000166,0.002186,0.00018,0.001954,0.000151,0.001755,0.000354,0.00176,0.000712
1,40,0.002959,0.000152,0.00213,0.000183,0.001698,0.000121,0.00177,0.000368,0.001768,0.000707
1,40,0.00294,0.000165,0.002046,0.000154,0.001737,0.000121,0.001639,0.00036,0.001725,0.000712
1,40,0.002949,0.000173,0.002021,0.000152,0.001753,0.000125,0.001692,0.000344,0.001714,0.000727
1,40,0.002983,0.000164,0.002093,0.000179,0.00176,0.000127,0.001695,0.000362,0.001763,0.00072
1,40,0.002932,0.000174,0.002044,0.000171,0.001774,0.000126,0.001717,0.000359,0.001851,0.00073
1,40,0.003141,0.000176,0.002299,0.000176,0.001929,0.00014,0.001829,0.000361,0.001789,0.000716
1,40,0.002995,0.00018,0.002165,0.000177,0.001794,0.000142,0.002318,0.000345,0.001792,0.00071
1,40,0.002998,0.000165,0.002121,0.000159,0.00183,0.000131,0.001752,0.000355,0.001885,0.000733
1,40,0.00298,0.000191,0.002073,0.000156,0.001753,0.000141,0.001675,0.000347,0.001792,0.000716
1,40,0.003007,0.000185,0.002023,0.000154,0.001746,0.000133,0.001684,0.000346,0.001758,0.000718
