Gamma, tau, time_master_BA, time_subproblem_BA, time_master_KC, time_subproblem_KC, time_master_KCRDK, time_subproblem_KCRDK, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCU, time_subproblem_KCU, time_master_KCUD, time_subproblem_KCUD, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
51,40,0.018078,0.030513,0.315869,0.022075,0.036391,0.038995,0.040265,0.03419,0.037059,0.036221,0.039309,0.034892,0.036355,0.043783,0.035694,0.03978
51,40,0.009189,0.020249,0.415149,0.022524,0.021439,0.025149,0.021361,0.024243,0.021349,0.022305,0.022162,0.022731,0.022518,0.02646,0.021419,0.025719
51,40,0.226834,0.126026,0.089707,0.022438,0.0217,0.030245,0.023088,0.02565,0.022193,0.022984,0.022736,0.022541,0.021873,0.028033,0.022074,0.027752
51,40,0.02873,0.040238,0.295302,0.022588,0.021473,0.025117,0.021395,0.027895,0.021518,0.022447,0.021629,0.022315,0.021537,0.026311,0.021695,0.025954
51,40,0.018535,0.030844,0.431811,0.02256,0.02161,0.025035,0.021638,0.028223,0.021021,0.022545,0.0218,0.022297,0.021246,0.026989,0.021409,0.025779
51,40,0.004632,0.024225,0.296242,0.023529,0.022486,0.024274,0.02161,0.024499,0.021337,0.022857,0.022359,0.022892,0.021547,0.026876,0.021752,0.027856
51,40,0.009391,0.020748,0.45654,0.022975,0.022848,0.024262,0.022048,0.024927,0.021385,0.022902,0.022621,0.022569,0.023524,0.024972,0.022375,0.026597
51,40,0.057147,0.061662,0.381297,0.023105,0.037144,0.039828,0.036662,0.037846,0.03603,0.035336,0.053469,0.047704,0.036833,0.042573,0.036451,0.040182
51,40,0.184411,0.112322,0.173439,0.021879,0.021916,0.027281,0.022806,0.026025,0.02213,0.023423,0.022663,0.023155,0.02288,0.029236,0.022645,0.028604
51,40,0.461068,0.179332,0.272171,0.022333,0.023517,0.024667,0.022696,0.030014,0.02192,0.022552,0.022632,0.02277,0.023856,0.026487,0.022395,0.027226
51,40,0.02952,0.044283,0.415908,0.022771,0.035495,0.038073,0.035248,0.037551,0.03589,0.035284,0.037631,0.035283,0.036461,0.040855,0.036017,0.039878
51,60,0.04095,0.054573,0.36956,0.022637,0.036571,0.038241,0.037725,0.037731,0.036573,0.035155,0.040263,0.033396,0.036299,0.041014,0.036735,0.039783
51,60,0.045389,0.051081,0.387272,0.021113,0.021357,0.024795,0.022513,0.023625,0.021593,0.023267,0.022345,0.023248,0.021714,0.026586,0.021939,0.026505
51,60,0.52864,0.174762,0.214803,0.022172,0.022282,0.026941,0.023284,0.026165,0.022234,0.022753,0.022737,0.022909,0.022173,0.028368,0.022288,0.027658
51,60,0.028215,0.040822,0.439878,0.021055,0.030293,0.039441,0.035589,0.037409,0.033182,0.035418,0.036206,0.034409,0.031539,0.0392,0.035718,0.040342
51,60,0.266047,0.132624,0.227358,0.022011,0.021629,0.026745,0.021974,0.025523,0.021691,0.022506,0.023634,0.021295,0.02331,0.026636,0.020612,0.027118
51,60,0.017201,0.030616,0.364017,0.022406,0.022245,0.024334,0.022145,0.024674,0.02142,0.022518,0.021867,0.022254,0.022641,0.026577,0.022012,0.025699
51,60,0.028249,0.040734,0.37229,0.022647,0.038033,0.036582,0.035809,0.041364,0.035864,0.039215,0.037481,0.035166,0.035984,0.040672,0.036251,0.039324
51,60,0.04284,0.050458,0.404589,0.023156,0.061587,0.069798,0.078302,0.07825,0.063726,0.063329,0.038064,0.034436,0.064125,0.076759,0.078486,0.085554
51,60,0.516972,0.173618,0.283119,0.021766,0.021161,0.027052,0.022784,0.026782,0.022166,0.023048,0.022553,0.022561,0.021683,0.028732,0.023394,0.027074
51,60,0.018468,0.030817,0.38567,0.022618,0.035475,0.045534,0.035376,0.037335,0.035464,0.035197,0.037699,0.035117,0.036293,0.044281,0.035714,0.039493
51,60,0.005247,0.024074,0.308285,0.022658,0.021801,0.024726,0.022837,0.024614,0.021154,0.022473,0.022485,0.022945,0.022582,0.025468,0.022102,0.026121
51,60,0.226013,0.130556,0.096648,0.022376,0.021738,0.026516,0.022831,0.02525,0.021863,0.022499,0.022262,0.022552,0.022024,0.027883,0.022117,0.026881
51,60,0.028987,0.04072,0.351857,0.022526,0.021449,0.025302,0.02185,0.024722,0.021505,0.02266,0.022451,0.023379,0.02173,0.026946,0.021654,0.026321
51,60,0.014556,0.034128,0.413917,0.022756,0.021006,0.028219,0.021524,0.024331,0.021217,0.022587,0.021526,0.022445,0.021438,0.026572,0.020904,0.025642
51,60,0.005327,0.024286,0.405865,0.022679,0.021413,0.025099,0.022354,0.024278,0.02289,0.021409,0.023655,0.021328,0.021647,0.026626,0.021996,0.025618
51,60,0.010395,0.020596,0.343159,0.022994,0.021259,0.024904,0.021421,0.028058,0.021655,0.02279,0.02415,0.02,0.023142,0.024763,0.021616,0.025918
51,60,0.058147,0.06077,0.427305,0.022583,0.038497,0.037537,0.03642,0.037786,0.037022,0.036733,0.052581,0.047346,0.035953,0.041899,0.035687,0.039792
51,60,0.180349,0.115296,0.300078,0.022197,0.021784,0.026801,0.022506,0.026347,0.022788,0.021688,0.022389,0.023047,0.022692,0.028472,0.023123,0.028347
51,60,0.460947,0.173519,0.126207,0.022392,0.021527,0.026271,0.022186,0.02921,0.021707,0.0226,0.022367,0.022569,0.021821,0.028132,0.022093,0.02687
51,60,0.028948,0.04044,0.367391,0.020699,0.035595,0.037948,0.034779,0.037264,0.035358,0.035256,0.037846,0.034794,0.035736,0.044089,0.035887,0.037767
51,80,0.040587,0.054633,0.3847,0.022449,0.036128,0.036403,0.036758,0.039166,0.035482,0.034781,0.038436,0.035282,0.036148,0.041035,0.036109,0.039795
51,80,0.040787,0.054699,0.41481,0.02314,0.021369,0.025081,0.021499,0.024667,0.021547,0.023059,0.02243,0.022886,0.021611,0.02682,0.02164,0.026133
51,80,0.517084,0.180767,0.286857,0.021607,0.021816,0.026869,0.022903,0.025933,0.021917,0.022693,0.023248,0.022004,0.021942,0.032035,0.023273,0.026476
51,80,0.028004,0.040591,0.47334,0.022238,0.034935,0.038155,0.03747,0.035366,0.035308,0.035454,0.039027,0.035707,0.037225,0.039347,0.035522,0.039959
51,80,0.264913,0.137411,0.317321,0.022295,0.021522,0.026718,0.023386,0.025388,0.021923,0.022768,0.022811,0.022826,0.021579,0.028104,0.021496,0.026756
51,80,0.017269,0.030497,0.359847,0.022579,0.02181,0.028607,0.022056,0.02478,0.023377,0.020984,0.022458,0.023178,0.021732,0.026886,0.021876,0.029231
51,80,0.029058,0.041297,0.36618,0.022391,0.035807,0.037764,0.035542,0.037804,0.036168,0.034445,0.037358,0.035889,0.035504,0.041041,0.035822,0.040083
51,80,0.04366,0.050863,0.398826,0.02259,0.063834,0.064366,0.078194,0.088883,0.064077,0.067877,0.034695,0.035339,0.063771,0.072777,0.080526,0.082924
51,80,0.517397,0.17294,0.2274,0.022157,0.021605,0.027321,0.022833,0.026362,0.022078,0.022681,0.023142,0.02326,0.022042,0.028958,0.022317,0.027939
51,80,0.018277,0.030377,0.384001,0.022577,0.036132,0.03838,0.03621,0.040037,0.036235,0.034169,0.038757,0.034271,0.035889,0.041017,0.036266,0.042946
51,80,0.009177,0.020382,0.371367,0.022628,0.021066,0.024822,0.022079,0.024013,0.021255,0.022563,0.021986,0.022204,0.021481,0.026386,0.021723,0.025893
51,80,0.227774,0.12161,0.095597,0.022128,0.022531,0.026078,0.022986,0.024729,0.02176,0.022431,0.022637,0.02273,0.022208,0.027533,0.022039,0.026756
51,80,0.029067,0.040452,0.343499,0.023035,0.02156,0.02509,0.021717,0.024669,0.02238,0.02159,0.022348,0.022718,0.022193,0.026675,0.021743,0.026045
51,80,0.018554,0.030651,0.314044,0.022757,0.021286,0.028583,0.021753,0.024588,0.021788,0.022427,0.023889,0.020947,0.021978,0.026916,0.021167,0.025926
51,80,0.008429,0.020434,0.442953,0.026411,0.020727,0.02474,0.021479,0.024197,0.021333,0.022437,0.022292,0.022608,0.021692,0.026729,0.021787,0.026151
51,80,0.005471,0.024307,0.383747,0.020766,0.021305,0.02517,0.021286,0.024584,0.021232,0.022509,0.022088,0.022604,0.021644,0.026838,0.021883,0.024489
51,80,0.056539,0.060526,0.382736,0.022704,0.036757,0.040694,0.037163,0.041778,0.035743,0.035505,0.052863,0.051785,0.036382,0.042366,0.036183,0.04068
51,80,0.182998,0.117109,0.194051,0.02214,0.021712,0.027257,0.022468,0.031038,0.021413,0.022541,0.021678,0.022419,0.022725,0.030898,0.021472,0.026999
51,80,0.437282,0.172487,0.251466,0.020419,0.020286,0.025626,0.021609,0.025334,0.020686,0.021789,0.021944,0.022287,0.02172,0.026125,0.020984,0.026073
51,80,0.027227,0.037994,0.410878,0.025023,0.034015,0.036049,0.034028,0.035498,0.032557,0.032975,0.034819,0.032823,0.034049,0.039277,0.033309,0.037254
51,100,0.038642,0.051285,0.349131,0.021461,0.034471,0.036988,0.035049,0.036289,0.035619,0.032718,0.036784,0.034109,0.035012,0.042817,0.034925,0.03868
51,100,0.043025,0.049195,0.278002,0.021984,0.021041,0.024885,0.021354,0.024427,0.02131,0.022309,0.021915,0.022762,0.021359,0.02653,0.02144,0.025908
51,100,0.527619,0.172474,0.076608,0.02253,0.023138,0.026976,0.023247,0.025372,0.022012,0.022792,0.023269,0.021515,0.022084,0.028966,0.022584,0.027036
51,100,0.024099,0.044554,0.442836,0.025209,0.0346,0.038117,0.035534,0.041638,0.03567,0.035193,0.038926,0.034959,0.035525,0.040903,0.035685,0.040249
51,100,0.260764,0.139096,0.100309,0.022342,0.02274,0.027522,0.022554,0.029956,0.02154,0.022657,0.022791,0.022567,0.02206,0.029201,0.022126,0.027396
51,100,0.014345,0.037759,0.302024,0.021825,0.02127,0.024592,0.021311,0.024104,0.021398,0.022471,0.021893,0.022673,0.021383,0.026102,0.021832,0.026772
51,100,0.02456,0.04413,0.415352,0.022856,0.035134,0.038128,0.035845,0.037588,0.035925,0.034658,0.037178,0.035461,0.036762,0.041903,0.036635,0.042406
51,100,0.038835,0.054884,0.30735,0.02255,0.080554,0.079879,0.079612,0.076975,0.063337,0.063885,0.036735,0.035093,0.077704,0.087723,0.078218,0.08177
51,100,0.515884,0.173903,0.127295,0.022089,0.022341,0.028823,0.022617,0.029306,0.021592,0.02234,0.022304,0.022578,0.021903,0.029935,0.021873,0.027573
51,100,0.014436,0.033878,0.370365,0.022407,0.033939,0.042365,0.035868,0.03753,0.035233,0.03493,0.037466,0.034893,0.032929,0.040099,0.0383,0.04426
51,100,0.005259,0.024249,0.328654,0.022113,0.021741,0.024817,0.021482,0.027859,0.021386,0.022554,0.022101,0.022452,0.022524,0.025877,0.02191,0.026199
51,100,0.229447,0.125576,0.061641,0.022819,0.022277,0.027239,0.023022,0.029501,0.021935,0.022582,0.023358,0.022834,0.02164,0.02848,0.023969,0.025037
51,100,0.029124,0.040723,0.254742,0.022595,0.02131,0.02517,0.021733,0.02461,0.022223,0.021361,0.021793,0.022323,0.021759,0.026506,0.022876,0.029277
51,100,0.013914,0.034262,0.376774,0.022347,0.02126,0.024226,0.022807,0.026093,0.021173,0.022562,0.021518,0.022637,0.021852,0.029761,0.020977,0.025629
51,100,0.008391,0.020989,0.39243,0.022409,0.021206,0.025008,0.021431,0.024669,0.021585,0.022912,0.022509,0.022835,0.021293,0.026367,0.021667,0.026057
51,100,0.009412,0.02025,0.389594,0.021458,0.021055,0.025038,0.021202,0.024243,0.020753,0.022231,0.021874,0.02233,0.021313,0.026181,0.021358,0.025856
51,100,0.057681,0.060439,0.401253,0.02214,0.036231,0.039377,0.038255,0.038106,0.036804,0.034748,0.05438,0.04707,0.035839,0.04192,0.036505,0.040237
51,100,0.176509,0.120694,0.071236,0.022698,0.022015,0.027869,0.02249,0.02954,0.021629,0.022677,0.022596,0.026597,0.021894,0.029614,0.023701,0.025867
51,100,0.464291,0.173253,0.109824,0.022136,0.023306,0.026075,0.02219,0.025326,0.021699,0.022505,0.022281,0.022424,0.021944,0.028671,0.022098,0.027072
51,100,0.029116,0.040569,0.374504,0.022231,0.033077,0.038068,0.037254,0.039385,0.03576,0.03938,0.037226,0.03545,0.0338,0.040695,0.036378,0.039989
61,0,0.050434,0.071289,0.433847,0.031279,0.049105,0.052964,0.049826,0.053742,0.046322,0.050062,0.048061,0.05506,0.046771,0.055024,0.049547,0.055872
61,0,0.092047,0.099828,0.396205,0.032126,0.029155,0.034738,0.029299,0.040158,0.029163,0.031973,0.029761,0.032162,0.029231,0.03637,0.029159,0.040837
61,0,0.532148,0.247096,0.28586,0.03198,0.032191,0.034859,0.030435,0.041576,0.029847,0.032472,0.03059,0.032596,0.03002,0.038555,0.030158,0.037238
61,0,0.033633,0.057477,0.476695,0.032924,0.048076,0.054258,0.048129,0.058849,0.047887,0.055509,0.051153,0.050382,0.049135,0.057009,0.0488,0.061822
61,0,0.296344,0.188444,0.308798,0.031838,0.029465,0.036913,0.030524,0.0364,0.032053,0.03117,0.030655,0.032758,0.029962,0.038846,0.029969,0.043018
61,0,0.021388,0.048891,0.350951,0.03297,0.029869,0.03806,0.030134,0.035065,0.03055,0.033293,0.031017,0.031645,0.029809,0.036643,0.029848,0.036155
61,0,0.02835,0.063283,0.432741,0.032346,0.040602,0.059021,0.048577,0.053377,0.048536,0.056106,0.051615,0.054182,0.048856,0.056041,0.050874,0.055057
61,0,0.044428,0.078047,0.541599,0.029937,0.087421,0.090423,0.088894,0.088906,0.084513,0.084963,0.050018,0.050159,0.087122,0.095096,0.087815,0.094911
61,0,0.53996,0.244271,0.287794,0.029862,0.028815,0.036727,0.029445,0.036026,0.02924,0.031745,0.029162,0.031144,0.029445,0.037958,0.029208,0.041962
61,0,0.021796,0.043035,0.436472,0.031776,0.048212,0.05352,0.048651,0.053061,0.049648,0.053125,0.05098,0.050114,0.0505,0.0549,0.04925,0.060709
61,0,0.00526,0.03441,0.509709,0.030691,0.029153,0.034801,0.029201,0.03452,0.029235,0.032314,0.030166,0.032452,0.029467,0.042155,0.029596,0.035732
61,0,0.349501,0.202681,0.254993,0.03217,0.027478,0.036938,0.030471,0.035851,0.030428,0.032348,0.030812,0.03235,0.02981,0.038393,0.030122,0.037313
61,0,0.034707,0.05773,0.356718,0.03396,0.034154,0.044317,0.03557,0.037281,0.034326,0.034388,0.034316,0.034685,0.034403,0.040587,0.034516,0.03995
61,0,0.023442,0.046754,0.240184,0.035163,0.034672,0.040117,0.034284,0.045529,0.033764,0.034882,0.03532,0.035924,0.033812,0.040689,0.033966,0.040371
61,0,0.004474,0.038042,0.423505,0.035579,0.034393,0.039512,0.037121,0.036734,0.034277,0.035123,0.035795,0.035055,0.034698,0.041569,0.03442,0.040209
61,0,0.011735,0.031627,0.268303,0.035413,0.034519,0.040216,0.034186,0.038881,0.034669,0.034967,0.035191,0.035249,0.034953,0.041131,0.034028,0.04057
61,0,0.087019,0.113843,0.486166,0.033209,0.050145,0.054921,0.050762,0.063193,0.049152,0.050035,0.070813,0.073643,0.049648,0.058019,0.049814,0.06585
61,0,0.232051,0.174274,0.174704,0.032747,0.030186,0.037515,0.030661,0.035721,0.030396,0.032603,0.030456,0.032649,0.030298,0.0404,0.030014,0.038328
61,0,0.585513,0.259522,0.279594,0.031653,0.029255,0.036724,0.030303,0.035902,0.029857,0.032676,0.030712,0.032316,0.030146,0.0382,0.030069,0.037448
61,0,0.034447,0.058013,0.517498,0.032514,0.106616,0.126954,0.108037,0.115016,0.108057,0.113952,0.050444,0.05074,0.108469,0.118165,0.108549,0.123798
61,20,0.044281,0.077842,0.483749,0.031321,0.049028,0.056519,0.04977,0.053606,0.049713,0.055565,0.051815,0.055453,0.048927,0.06104,0.051333,0.053221
61,20,0.092748,0.10134,0.447622,0.03241,0.029306,0.035291,0.029294,0.034794,0.02961,0.032609,0.029996,0.032521,0.029297,0.03683,0.029364,0.0362
61,20,0.536721,0.244761,0.31519,0.032665,0.029539,0.037211,0.03074,0.036059,0.030094,0.031922,0.030734,0.032552,0.030079,0.038831,0.03259,0.034709
61,20,0.033901,0.057795,0.522135,0.03263,0.042758,0.054693,0.04584,0.053819,0.049724,0.050084,0.052064,0.056188,0.045922,0.056779,0.049166,0.062008
61,20,0.292378,0.195254,0.326845,0.032185,0.028929,0.036979,0.030687,0.035733,0.029686,0.032359,0.030701,0.032394,0.029361,0.038426,0.030115,0.043403
61,20,0.021079,0.043523,0.44759,0.03229,0.030298,0.03451,0.029837,0.034856,0.02976,0.032737,0.030528,0.033163,0.030038,0.037127,0.030456,0.042182
61,20,0.033647,0.058447,0.443224,0.032584,0.0454,0.053743,0.046702,0.052116,0.048154,0.050022,0.049885,0.050496,0.048549,0.056219,0.048489,0.054949
61,20,0.050122,0.071236,0.48085,0.032271,0.088194,0.09584,0.087295,0.09106,0.08732,0.085181,0.050004,0.050296,0.081481,0.098887,0.08499,0.094557
61,20,0.545547,0.2445,0.289432,0.031769,0.029271,0.037784,0.030838,0.040862,0.029912,0.032833,0.030724,0.032887,0.02988,0.040375,0.033173,0.041306
61,20,0.021671,0.043931,0.444182,0.029492,0.048792,0.054093,0.048748,0.053402,0.048933,0.050359,0.05081,0.050309,0.049324,0.056412,0.049298,0.055613
61,20,0.011153,0.028968,0.50696,0.032661,0.029205,0.035258,0.029653,0.034555,0.029555,0.038193,0.030732,0.032563,0.029816,0.042885,0.029871,0.044426
61,20,0.346697,0.202627,0.279899,0.032684,0.030443,0.037441,0.030625,0.036287,0.029964,0.032692,0.030698,0.032623,0.030524,0.038877,0.030508,0.037747
61,20,0.034817,0.058107,0.441731,0.03166,0.02901,0.035153,0.029582,0.034784,0.029111,0.032137,0.02988,0.032553,0.029509,0.038612,0.032446,0.03403
61,20,0.021657,0.043499,0.488728,0.031977,0.029293,0.035157,0.029164,0.034872,0.029103,0.032637,0.032812,0.03024,0.029536,0.037007,0.029306,0.036495
61,20,0.010804,0.029109,0.848608,0.032013,0.031355,0.033779,0.029839,0.040327,0.029654,0.0323,0.030771,0.032706,0.02976,0.036799,0.03009,0.03625
61,20,0.011963,0.02871,0.520184,0.037161,0.02901,0.040991,0.029269,0.03499,0.02922,0.032427,0.029929,0.032412,0.029723,0.037034,0.029245,0.036039
61,20,0.084869,0.10156,0.498745,0.032565,0.049934,0.056178,0.051762,0.051458,0.048657,0.050118,0.071243,0.068085,0.050042,0.064021,0.049575,0.056495
61,20,0.230233,0.179891,0.297931,0.032259,0.029815,0.042808,0.032437,0.038474,0.029457,0.032474,0.030106,0.032939,0.030262,0.038422,0.03104,0.03614
61,20,0.586583,0.262085,0.244328,0.031723,0.029774,0.036967,0.031693,0.034617,0.030624,0.031769,0.030644,0.032467,0.029782,0.038542,0.030122,0.03725
61,20,0.033999,0.058042,0.428238,0.032704,0.107513,0.111148,0.111117,0.112716,0.109053,0.101385,0.053071,0.04837,0.109423,0.114331,0.108413,0.119532
61,40,0.050101,0.071529,0.491319,0.032632,0.048755,0.053634,0.049895,0.052845,0.049154,0.049957,0.05138,0.050502,0.048715,0.056051,0.049775,0.056449
61,40,0.092136,0.10148,0.481424,0.032004,0.029378,0.035689,0.029551,0.034948,0.029769,0.032807,0.030165,0.032677,0.030133,0.037216,0.029553,0.036184
61,40,0.53877,0.246312,0.328104,0.032327,0.029629,0.03699,0.030764,0.03605,0.029687,0.032377,0.030789,0.032525,0.029825,0.038276,0.030294,0.037073
61,40,0.033372,0.058246,0.53579,0.031959,0.0503,0.050732,0.048502,0.053011,0.048399,0.05008,0.051548,0.050324,0.049864,0.055592,0.048482,0.055712
61,40,0.297847,0.186983,0.368202,0.031819,0.029201,0.037011,0.031171,0.036146,0.029506,0.032267,0.030314,0.032236,0.029908,0.038925,0.031114,0.037002
61,40,0.021582,0.043543,0.394183,0.032092,0.029134,0.034964,0.029915,0.035138,0.029276,0.032699,0.030458,0.032947,0.030123,0.03668,0.030628,0.035743
61,40,0.034591,0.058129,0.440915,0.032216,0.047932,0.054028,0.048669,0.05357,0.04849,0.055352,0.052281,0.048825,0.04922,0.056922,0.049164,0.061401
61,40,0.050753,0.073266,0.541233,0.032638,0.081821,0.099085,0.087827,0.091763,0.077269,0.091198,0.046801,0.050428,0.080114,0.101395,0.085652,0.091096
61,40,0.545432,0.24505,0.296386,0.031939,0.02954,0.037573,0.032596,0.034257,0.029938,0.032366,0.030385,0.032453,0.029822,0.039286,0.031426,0.042908
61,40,0.022379,0.043201,0.51065,0.032353,0.048607,0.054166,0.049326,0.053511,0.049532,0.050521,0.050916,0.050395,0.049424,0.056807,0.049752,0.061112
61,40,0.005255,0.03451,0.503885,0.032268,0.029212,0.034915,0.030112,0.040449,0.029349,0.03244,0.030327,0.032148,0.030073,0.037817,0.029733,0.036291
61,40,0.348603,0.201871,0.361174,0.030563,0.029219,0.036839,0.031053,0.039386,0.029439,0.031995,0.03026,0.032281,0.029943,0.037769,0.029885,0.037148
61,40,0.028424,0.062859,0.496159,0.031835,0.031344,0.032412,0.029485,0.034786,0.02927,0.032432,0.03234,0.029953,0.029609,0.036971,0.029515,0.035957
61,40,0.021823,0.04308,0.538181,0.032398,0.028977,0.035094,0.029485,0.034652,0.032395,0.030051,0.029991,0.032541,0.029721,0.036848,0.030031,0.035894
61,40,0.01047,0.0291,0.449577,0.032133,0.03146,0.03257,0.03054,0.034199,0.029858,0.032359,0.030177,0.032497,0.029725,0.036951,0.029753,0.036116
61,40,0.011475,0.028969,0.549347,0.037994,0.030028,0.034042,0.02928,0.040005,0.029602,0.032667,0.030549,0.032946,0.029778,0.042714,0.029913,0.036132
61,40,0.080545,0.106559,0.501541,0.032268,0.050821,0.053554,0.049757,0.053521,0.048589,0.055696,0.070947,0.067646,0.049795,0.057679,0.049028,0.05576
61,40,0.233978,0.172285,0.340041,0.032064,0.031013,0.035261,0.030473,0.036445,0.029735,0.03274,0.029834,0.037801,0.029826,0.038433,0.029844,0.037595
61,40,0.585044,0.26107,0.338531,0.032231,0.031209,0.035901,0.030496,0.035696,0.029781,0.032316,0.03065,0.032483,0.029778,0.038221,0.031418,0.035182
61,40,0.033829,0.057994,0.475015,0.032042,0.101683,0.108503,0.107781,0.11183,0.104812,0.103365,0.050228,0.050389,0.10732,0.116282,0.10497,0.119427
61,60,0.044452,0.077703,0.520522,0.032312,0.04812,0.053572,0.049373,0.053066,0.049932,0.048957,0.051296,0.050128,0.049776,0.055208,0.051786,0.052794
61,60,0.08648,0.105767,0.491241,0.032703,0.02934,0.035386,0.029742,0.034908,0.029317,0.032842,0.030094,0.032795,0.030074,0.035624,0.029353,0.036152
61,60,0.532782,0.251092,0.309299,0.032135,0.02982,0.037297,0.031182,0.036186,0.02911,0.032805,0.030909,0.032754,0.030524,0.038949,0.034746,0.033322
61,60,0.028969,0.063596,0.495573,0.032549,0.048963,0.054587,0.048379,0.054924,0.047771,0.049827,0.051159,0.050227,0.049467,0.055589,0.049032,0.055507
61,60,0.299671,0.187822,0.331301,0.032265,0.031416,0.03445,0.030847,0.036595,0.029116,0.032014,0.030412,0.032364,0.029695,0.038368,0.029602,0.037087
61,60,0.021477,0.043179,0.443188,0.032991,0.029671,0.035117,0.031682,0.031966,0.029684,0.032979,0.030183,0.032832,0.029703,0.036973,0.029727,0.036431
61,60,0.033961,0.058118,0.576958,0.032972,0.048633,0.054234,0.049303,0.053903,0.048599,0.050736,0.051424,0.050483,0.048481,0.056311,0.049484,0.054945
61,60,0.050328,0.071432,0.515583,0.032333,0.086447,0.091937,0.087152,0.102068,0.085012,0.085032,0.050047,0.050592,0.087576,0.102112,0.089116,0.092872
61,60,0.53616,0.245776,0.28329,0.030537,0.029583,0.037782,0.030541,0.042383,0.030125,0.032681,0.030771,0.033027,0.032095,0.037662,0.031546,0.03853
61,60,0.022207,0.043525,0.439634,0.032268,0.048069,0.053938,0.049162,0.053996,0.04899,0.050274,0.050945,0.05036,0.049059,0.062792,0.048675,0.055428
61,60,0.011147,0.02866,0.490784,0.032494,0.029097,0.034952,0.029503,0.034842,0.029788,0.033211,0.031358,0.033064,0.030248,0.037268,0.029967,0.0364
61,60,0.345119,0.203669,0.302339,0.031019,0.029873,0.037295,0.031021,0.036102,0.030116,0.032771,0.03141,0.032743,0.030155,0.038877,0.030294,0.037088
61,60,0.035958,0.057355,0.382694,0.032391,0.031191,0.032433,0.030176,0.03513,0.029647,0.032627,0.030407,0.038618,0.030358,0.037387,0.029882,0.036476
61,60,0.021893,0.04359,0.485665,0.032371,0.028695,0.03489,0.029452,0.034651,0.03022,0.031697,0.029931,0.032977,0.029661,0.03653,0.032095,0.033524
61,60,0.010481,0.029114,0.523796,0.032379,0.029103,0.035004,0.030969,0.034078,0.029288,0.032841,0.030591,0.032636,0.029853,0.036563,0.029795,0.036124
61,60,0.005529,0.034936,0.469744,0.03017,0.028924,0.040285,0.030725,0.033109,0.030451,0.031646,0.030649,0.032877,0.029361,0.03685,0.029543,0.036284
61,60,0.080852,0.107646,0.473181,0.033083,0.050136,0.055028,0.050205,0.053935,0.04924,0.056327,0.070509,0.065982,0.049766,0.057966,0.049508,0.056086
61,60,0.231197,0.178866,0.290521,0.032082,0.029237,0.036828,0.02995,0.035858,0.029718,0.032384,0.030469,0.031722,0.030202,0.043849,0.029936,0.042835
61,60,0.586969,0.260861,0.270493,0.031912,0.030844,0.035636,0.030586,0.036049,0.030021,0.0385,0.030606,0.032384,0.030252,0.038371,0.030226,0.037498
61,60,0.03466,0.057845,0.491492,0.032734,0.107046,0.11688,0.099754,0.110339,0.106556,0.109241,0.050942,0.049463,0.101785,0.115646,0.10518,0.114507
61,80,0.05034,0.072308,0.429591,0.032196,0.048645,0.059233,0.049505,0.05326,0.049984,0.048739,0.051599,0.050285,0.046513,0.056545,0.049573,0.055842
61,80,0.092112,0.101559,0.449059,0.032862,0.028918,0.034891,0.029551,0.034654,0.029364,0.032549,0.030177,0.032668,0.030004,0.036564,0.03133,0.034317
61,80,0.535636,0.252049,0.312974,0.032581,0.029854,0.037375,0.031914,0.036495,0.030253,0.032871,0.031191,0.033286,0.029997,0.038931,0.030777,0.037728
61,80,0.033836,0.057709,0.659434,0.032609,0.045721,0.054231,0.048287,0.053332,0.048445,0.050613,0.051656,0.051099,0.048724,0.056816,0.049224,0.056412
61,80,0.297032,0.188271,0.336928,0.031936,0.029221,0.036801,0.030508,0.036406,0.029851,0.032661,0.03084,0.033092,0.02961,0.038787,0.030905,0.037716
61,80,0.021529,0.042954,0.438898,0.032638,0.029541,0.034653,0.029657,0.034664,0.029097,0.032045,0.02984,0.032339,0.029481,0.036906,0.029702,0.035803
61,80,0.033599,0.058268,0.504353,0.029657,0.050232,0.052199,0.050024,0.054092,0.049085,0.050446,0.051433,0.050452,0.049356,0.056638,0.048988,0.061676
61,80,0.038356,0.084031,0.591147,0.032542,0.085575,0.096311,0.081243,0.093331,0.088156,0.0922,0.050007,0.050693,0.081589,0.101883,0.085021,0.093625
61,80,0.540383,0.245611,0.271851,0.033338,0.029525,0.038152,0.031024,0.042735,0.030021,0.032742,0.030598,0.032702,0.030237,0.039593,0.030862,0.038519
61,80,0.022165,0.043874,0.498908,0.033078,0.04923,0.05462,0.048937,0.053648,0.049471,0.050394,0.051318,0.050209,0.050478,0.061093,0.049592,0.05495
61,80,0.01121,0.034232,0.45213,0.031853,0.029162,0.035105,0.029295,0.03443,0.029477,0.032399,0.030588,0.032569,0.029728,0.036306,0.029602,0.036166
61,80,0.34359,0.202173,0.301093,0.029793,0.029615,0.036975,0.030906,0.03597,0.02991,0.032505,0.030728,0.032389,0.030303,0.038539,0.03011,0.04238
61,80,0.028498,0.063983,0.438273,0.030398,0.029244,0.035663,0.03062,0.033724,0.029247,0.032446,0.029965,0.032263,0.029645,0.037178,0.029878,0.036247
