Gamma, tau, nb_path_to_select, limit_number_paths, time_master_KCHOG, time_subproblem_KCHOG, time_master_KCHOGL, time_subproblem_KCHOGL
21,80,9,1400,0.006764,0.013495,0.008043,0.011806
21,80,11,100,0.008939,0.007836,0.008165,0.005207
21,80,11,200,0.007137,0.007175,0.007999,0.008769
21,80,11,300,0.008033,0.008592,0.006703,0.009209
21,80,11,400,0.008536,0.008107,0.008128,0.009451
21,80,11,500,0.00803,0.008515,0.00852,0.009788
21,80,11,600,0.006346,0.012165,0.009712,0.009829
21,80,11,700,0.007443,0.013594,0.009024,0.010319
21,80,11,800,0.010834,0.011045,0.008871,0.013155
21,80,11,900,0.006749,0.011863,0.009262,0.009931
21,80,11,1000,0.008963,0.015322,0.007918,0.015985
21,80,11,1100,0.006124,0.014577,0.007394,0.013017
21,80,11,1200,0.009889,0.016448,0.009558,0.013854
21,80,11,1300,0.007592,0.01825,0.007998,0.015046
21,80,11,1400,0.006521,0.021515,0.007676,0.015618
21,90,3,100,0.009705,0.004935,0.006978,0.005246
21,90,3,200,0.009793,0.0072,0.009949,0.005297
21,90,3,300,0.007711,0.010125,0.009117,0.005424
21,90,3,400,0.007115,0.007595,0.010504,0.008297
21,90,3,500,0.012739,0.010502,0.011856,0.009038
21,90,3,600,0.007631,0.006486,0.008061,0.011433
21,90,3,700,0.008874,0.010548,0.010005,0.005629
21,90,3,800,0.007113,0.010317,0.010322,0.006729
21,90,3,900,0.00699,0.010134,0.008154,0.008199
21,90,3,1000,0.007202,0.008691,0.01056,0.006613
21,90,3,1100,0.009886,0.012391,0.007059,0.008441
21,90,3,1200,0.007401,0.008417,0.013545,0.007619
21,90,3,1300,0.007031,0.012524,0.009909,0.006793
21,90,3,1400,0.006766,0.010925,0.015389,0.014306
21,90,5,100,0.010018,0.008869,0.009387,0.006014
21,90,5,200,0.009,0.007008,0.006935,0.007819
21,90,5,300,0.009374,0.005552,0.006767,0.006698
21,90,5,400,0.009394,0.006496,0.006577,0.00548
21,90,5,500,0.008708,0.00953,0.009402,0.005483
21,90,5,600,0.006505,0.008346,0.00617,0.006988
21,90,5,700,0.009361,0.006429,0.006705,0.007831
21,90,5,800,0.008918,0.0074,0.006624,0.008194
21,90,5,900,0.011052,0.008061,0.006491,0.006571
21,90,5,1000,0.009251,0.010431,0.00658,0.007214
21,90,5,1100,0.008427,0.010969,0.007219,0.00715
21,90,5,1200,0.009242,0.010878,0.006629,0.007894
21,90,5,1300,0.009111,0.011156,0.006922,0.00999
21,90,5,1400,0.007157,0.01147,0.006596,0.009202
21,90,7,100,0.008351,0.006093,0.007061,0.005183
21,90,7,200,0.007562,0.00885,0.008951,0.005291
21,90,7,300,0.006548,0.007318,0.009143,0.008582
21,90,7,400,0.008497,0.005975,0.007624,0.009101
21,90,7,500,0.009031,0.006481,0.006808,0.008413
21,90,7,600,0.008883,0.007143,0.006625,0.008161
21,90,7,700,0.009075,0.007487,0.006834,0.009481
21,90,7,800,0.008648,0.007796,0.007408,0.009683
21,90,7,900,0.006187,0.01039,0.007799,0.007784
21,90,7,1000,0.009124,0.012239,0.006567,0.009037
21,90,7,1100,0.009716,0.009315,0.006862,0.010772
21,90,7,1200,0.006549,0.012575,0.006648,0.012368
21,90,7,1300,0.008862,0.010272,0.011499,0.00968
21,90,7,1400,0.007145,0.013402,0.008818,0.009351
21,90,9,100,0.006521,0.005375,0.009533,0.008877
21,90,9,200,0.009122,0.006155,0.007122,0.008629
21,90,9,300,0.009503,0.006318,0.007103,0.006174
21,90,9,400,0.009455,0.009465,0.006793,0.006581
21,90,9,500,0.008277,0.011426,0.008457,0.006661
21,90,9,600,0.008506,0.01149,0.006864,0.007657
21,90,9,700,0.01058,0.008903,0.006968,0.008932
21,90,9,800,0.006844,0.011289,0.007003,0.009913
21,90,9,900,0.009502,0.010256,0.010575,0.010728
21,90,9,1000,0.006401,0.013057,0.009129,0.009266
21,90,9,1100,0.006423,0.016955,0.00704,0.010439
21,90,9,1200,0.009657,0.01151,0.010379,0.012653
21,90,9,1300,0.006124,0.015071,0.008773,0.010946
21,90,9,1400,0.010535,0.013244,0.007761,0.016051
21,90,11,100,0.008044,0.008988,0.008977,0.005343
21,90,11,200,0.006602,0.007658,0.009701,0.007472
21,90,11,300,0.007307,0.006611,0.008806,0.008301
21,90,11,400,0.006731,0.008741,0.009439,0.009001
21,90,11,500,0.007245,0.009181,0.009706,0.008931
21,90,11,600,0.006445,0.010437,0.009024,0.009253
21,90,11,700,0.009361,0.011104,0.009576,0.009246
21,90,11,800,0.01206,0.011042,0.007096,0.011494
21,90,11,900,0.008599,0.010959,0.007176,0.011928
21,90,11,1000,0.009271,0.012394,0.010666,0.011095
21,90,11,1100,0.007147,0.014742,0.006919,0.016974
21,90,11,1200,0.006289,0.019332,0.007502,0.012747
21,90,11,1300,0.008725,0.014516,0.011061,0.013853
21,90,11,1400,0.00746,0.018822,0.008418,0.016044
21,100,3,100,0.007955,0.005136,0.006939,0.006248
21,100,3,200,0.008697,0.006703,0.006476,0.005867
21,100,3,300,0.008039,0.006983,0.007676,0.006224
21,100,3,400,0.007772,0.006892,0.008139,0.006481
21,100,3,500,0.00899,0.006513,0.006486,0.008125
21,100,3,600,0.008561,0.00648,0.008247,0.00662
21,100,3,700,0.00599,0.006988,0.008306,0.006728
21,100,3,800,0.007538,0.006938,0.007824,0.007463
21,100,3,900,0.008678,0.007546,0.007449,0.007813
21,100,3,1000,0.007938,0.00892,0.007282,0.006584
21,100,3,1100,0.006421,0.010004,0.009214,0.005855
21,100,3,1200,0.007182,0.009572,0.008478,0.008147
21,100,3,1300,0.006947,0.008328,0.007207,0.009177
21,100,3,1400,0.007581,0.00849,0.007607,0.00863
21,100,5,100,0.007519,0.007074,0.007259,0.006502
21,100,5,200,0.00838,0.007061,0.009289,0.005594
21,100,5,300,0.00781,0.006079,0.009119,0.007363
21,100,5,400,0.007924,0.006659,0.007945,0.008528
21,100,5,500,0.008418,0.00625,0.007025,0.007909
21,100,5,600,0.006547,0.008871,0.008685,0.005948
21,100,5,700,0.006933,0.007382,0.006808,0.008617
21,100,5,800,0.008258,0.007354,0.007075,0.006638
21,100,5,900,0.006516,0.009718,0.009149,0.006231
21,100,5,1000,0.006806,0.008307,0.00769,0.008622
21,100,5,1100,0.006332,0.008762,0.009613,0.009197
21,100,5,1200,0.006255,0.009475,0.008992,0.009631
21,100,5,1300,0.006357,0.012455,0.009222,0.007248
21,100,5,1400,0.00758,0.013689,0.007703,0.007626
21,100,7,100,0.007606,0.008472,0.009096,0.004763
21,100,7,200,0.006694,0.007143,0.0089,0.0078
21,100,7,300,0.008934,0.0059,0.00704,0.008066
21,100,7,400,0.006144,0.008943,0.009333,0.005929
21,100,7,500,0.006692,0.009342,0.006597,0.009325
21,100,7,600,0.008504,0.007103,0.007133,0.008088
21,100,7,700,0.006721,0.009872,0.006722,0.006904
21,100,7,800,0.008782,0.010232,0.008425,0.006846
21,100,7,900,0.008955,0.01156,0.006583,0.007746
21,100,7,1000,0.011032,0.00937,0.006925,0.009762
21,100,7,1100,0.007266,0.011791,0.006612,0.009999
21,100,7,1200,0.013294,0.021442,0.014203,0.009365
21,100,7,1300,0.0069,0.012544,0.008666,0.0111
21,100,7,1400,0.007309,0.012999,0.00943,0.009411
21,100,9,100,0.008243,0.010736,0.009244,0.004865
21,100,9,200,0.007257,0.007323,0.006432,0.006221
21,100,9,300,0.009502,0.006179,0.007039,0.007935
21,100,9,400,0.008905,0.006897,0.006908,0.007804
21,100,9,500,0.009151,0.00759,0.009667,0.007842
21,100,9,600,0.008941,0.007806,0.007729,0.008965
21,100,9,700,0.008363,0.010135,0.008031,0.009001
21,100,9,800,0.008992,0.009496,0.008132,0.009164
21,100,9,900,0.008789,0.010959,0.007703,0.010395
21,100,9,1000,0.011109,0.01576,0.010887,0.012531
21,100,9,1100,0.007319,0.013679,0.007582,0.009691
21,100,9,1200,0.010838,0.012419,0.00979,0.013569
21,100,9,1300,0.006609,0.015019,0.006989,0.012251
21,100,9,1400,0.009594,0.014083,0.009545,0.011733
21,100,11,100,0.011164,0.006788,0.006882,0.005698
21,100,11,200,0.008614,0.009939,0.007761,0.007062
21,100,11,300,0.007981,0.008475,0.008531,0.008892
21,100,11,400,0.007748,0.008192,0.009494,0.007136
21,100,11,500,0.006439,0.009212,0.009192,0.007786
21,100,11,600,0.006113,0.011989,0.009756,0.008062
21,100,11,700,0.008303,0.014311,0.006709,0.011745
21,100,11,800,0.010803,0.012687,0.010936,0.010166
21,100,11,900,0.008341,0.014392,0.007275,0.01224
21,100,11,1000,0.008632,0.011476,0.008772,0.014756
21,100,11,1100,0.007814,0.017261,0.007267,0.013869
21,100,11,1200,0.00625,0.014556,0.007988,0.012718
21,100,11,1300,0.010366,0.01531,0.007867,0.014371
21,100,11,1400,0.006486,0.016999,0.007534,0.016955
31,80,3,100,0.010375,0.013344,0.012731,0.012044
31,80,3,200,0.01009,0.013137,0.011926,0.009983
31,80,3,300,0.009795,0.012217,0.013572,0.011415
31,80,3,400,0.009901,0.010914,0.012459,0.012798
31,80,3,500,0.010291,0.011574,0.011789,0.012705
31,80,3,600,0.010113,0.011662,0.01227,0.012706
31,80,3,700,0.009834,0.011944,0.011821,0.01312
31,80,3,800,0.009933,0.012878,0.012494,0.014643
31,80,3,900,0.01229,0.015078,0.011019,0.010197
31,80,3,1000,0.009552,0.015249,0.012606,0.011681
31,80,3,1100,0.009934,0.012837,0.014206,0.011166
31,80,3,1200,0.009689,0.016632,0.012882,0.013456
31,80,3,1300,0.010323,0.016508,0.010199,0.013243
31,80,3,1400,0.011274,0.016156,0.010273,0.013089
31,80,5,100,0.012468,0.010842,0.010059,0.00985
31,80,5,200,0.009813,0.013207,0.013468,0.012031
31,80,5,300,0.010267,0.013776,0.012915,0.010607
31,80,5,400,0.00967,0.013025,0.013159,0.011751
31,80,5,500,0.009974,0.011631,0.01354,0.01183
31,80,5,600,0.010226,0.01234,0.014666,0.016364
31,80,5,700,0.009898,0.015205,0.012478,0.011331
31,80,5,800,0.00968,0.014662,0.014392,0.012883
31,80,5,900,0.009936,0.015922,0.010536,0.01252
31,80,5,1000,0.013307,0.018523,0.017735,0.021618
31,80,5,1100,0.011623,0.015611,0.010996,0.015494
31,80,5,1200,0.009913,0.015928,0.013392,0.012683
31,80,5,1300,0.009674,0.016875,0.012535,0.014102
31,80,5,1400,0.009986,0.016747,0.010357,0.013243
31,80,7,100,0.014699,0.010746,0.010304,0.01092
31,80,7,200,0.013051,0.012475,0.010984,0.0125
31,80,7,300,0.011608,0.010871,0.012591,0.013074
31,80,7,400,0.010518,0.011381,0.010814,0.013456
31,80,7,500,0.012524,0.011845,0.010587,0.014906
31,80,7,600,0.012722,0.015791,0.010766,0.01425
31,80,7,700,0.010372,0.013409,0.013019,0.013332
31,80,7,800,0.009753,0.016078,0.01268,0.012463
31,80,7,900,0.009593,0.015916,0.01179,0.013812
31,80,7,1000,0.010213,0.016801,0.010292,0.014868
31,80,7,1100,0.012622,0.015473,0.010642,0.015291
31,80,7,1200,0.00996,0.019361,0.012874,0.013778
31,80,7,1300,0.009776,0.017858,0.01047,0.015623
31,80,7,1400,0.01314,0.016739,0.01079,0.01913
31,80,9,100,0.009873,0.011541,0.013498,0.013839
31,80,9,200,0.0121,0.012895,0.01182,0.010505
31,80,9,300,0.009658,0.014813,0.013965,0.011191
31,80,9,400,0.009478,0.015062,0.013922,0.011133
31,80,9,500,0.009692,0.015362,0.014025,0.012593
31,80,9,600,0.009482,0.015256,0.013461,0.01251
31,80,9,700,0.010094,0.015687,0.011845,0.013758
31,80,9,800,0.010389,0.018423,0.010358,0.014702
31,80,9,900,0.011707,0.015287,0.010734,0.017204
31,80,9,1000,0.00995,0.019179,0.010331,0.016325
31,80,9,1100,0.012777,0.01699,0.01286,0.015143
31,80,9,1200,0.009904,0.020047,0.010523,0.020088
31,80,9,1300,0.012118,0.018964,0.010297,0.020083
31,80,9,1400,0.010996,0.019253,0.011127,0.017125
31,80,11,100,0.013158,0.010228,0.010366,0.010112
31,80,11,200,0.010412,0.013527,0.011205,0.011188
31,80,11,300,0.010304,0.013807,0.013304,0.011657
31,80,11,400,0.01051,0.014637,0.011225,0.012341
31,80,11,500,0.01036,0.017323,0.010322,0.013428
31,80,11,600,0.013063,0.015715,0.01012,0.015611
31,80,11,700,0.011958,0.015755,0.011934,0.018143
31,80,11,800,0.009668,0.01862,0.010451,0.016193
31,80,11,900,0.010847,0.017484,0.012809,0.015286
31,80,11,1000,0.012213,0.021796,0.011062,0.023553
31,80,11,1100,0.010594,0.024707,0.010569,0.022919
31,80,11,1200,0.010643,0.026201,0.010563,0.023434
31,80,11,1300,0.010095,0.025166,0.010849,0.02375
31,80,11,1400,0.010203,0.026329,0.011898,0.024835
31,90,3,100,0.012871,0.011002,0.009993,0.009859
31,90,3,200,0.010203,0.01288,0.012591,0.01309
31,90,3,300,0.009948,0.012957,0.013375,0.013414
31,90,3,400,0.010214,0.013015,0.012715,0.01066
31,90,3,500,0.009755,0.013857,0.013792,0.0137
31,90,3,600,0.010155,0.013448,0.012229,0.010532
31,90,3,700,0.01194,0.015076,0.010451,0.010912
31,90,3,800,0.010239,0.014196,0.010791,0.010807
31,90,3,900,0.009787,0.014821,0.013355,0.011394
31,90,3,1000,0.009697,0.013629,0.013173,0.012291
31,90,3,1100,0.009795,0.016499,0.012487,0.011562
31,90,3,1200,0.009747,0.015076,0.013012,0.011898
31,90,3,1300,0.009554,0.015637,0.013526,0.012075
31,90,3,1400,0.009971,0.016415,0.012668,0.016113
31,90,5,100,0.009859,0.012638,0.012344,0.01039
31,90,5,200,0.009802,0.010458,0.010279,0.01357
31,90,5,300,0.010404,0.0102,0.009707,0.014336
31,90,5,400,0.012987,0.014832,0.010756,0.012126
31,90,5,500,0.011965,0.011706,0.010275,0.013074
31,90,5,600,0.015016,0.012054,0.010227,0.013732
31,90,5,700,0.01237,0.011864,0.009774,0.014416
31,90,5,800,0.012642,0.012314,0.009844,0.014918
31,90,5,900,0.012548,0.014774,0.011038,0.015248
31,90,5,1000,0.00969,0.014098,0.012603,0.012249
31,90,5,1100,0.00993,0.014971,0.013803,0.012587
31,90,5,1200,0.00959,0.016621,0.012581,0.012691
31,90,5,1300,0.009989,0.016567,0.010431,0.013726
31,90,5,1400,0.011051,0.021155,0.010309,0.015786
31,90,7,100,0.010563,0.009742,0.010506,0.012323
31,90,7,200,0.014317,0.010818,0.010304,0.013134
31,90,7,300,0.013126,0.015338,0.010425,0.013499
31,90,7,400,0.011558,0.011148,0.010127,0.015121
31,90,7,500,0.012535,0.015711,0.010921,0.013319
31,90,7,600,0.010933,0.01188,0.010583,0.014641
31,90,7,700,0.011534,0.012142,0.010418,0.01462
31,90,7,800,0.012048,0.013115,0.010326,0.014386
31,90,7,900,0.012534,0.01442,0.010126,0.015102
31,90,7,1000,0.010264,0.015007,0.01287,0.013052
31,90,7,1100,0.00976,0.016759,0.012042,0.013652
31,90,7,1200,0.010853,0.018389,0.01044,0.01638
31,90,7,1300,0.010211,0.016619,0.012861,0.014222
31,90,7,1400,0.009834,0.018921,0.010594,0.017235
31,90,9,100,0.012711,0.014427,0.010448,0.012782
31,90,9,200,0.012381,0.011198,0.009765,0.012804
31,90,9,300,0.011751,0.01273,0.010918,0.01197
31,90,9,400,0.013022,0.01585,0.010422,0.014099
31,90,9,500,0.010709,0.012903,0.010765,0.01505
31,90,9,600,0.009927,0.013668,0.012596,0.012786
31,90,9,700,0.009861,0.016386,0.012757,0.012693
31,90,9,800,0.009701,0.016615,0.010324,0.016601
31,90,9,900,0.012622,0.015933,0.010322,0.016544
31,90,9,1000,0.009843,0.016724,0.012533,0.014475
31,90,9,1100,0.012681,0.020632,0.011706,0.021193
31,90,9,1200,0.011179,0.019873,0.010376,0.018161
31,90,9,1300,0.010661,0.019417,0.010495,0.017738
31,90,9,1400,0.010599,0.018905,0.010318,0.017582
31,90,11,100,0.011566,0.010284,0.010514,0.013154
31,90,11,200,0.014404,0.012012,0.010627,0.012654
31,90,11,300,0.012096,0.011602,0.0107,0.013831
31,90,11,400,0.012363,0.012267,0.010454,0.014061
31,90,11,500,0.012343,0.013161,0.010469,0.015341
31,90,11,600,0.010456,0.013754,0.012011,0.020148
31,90,11,700,0.009989,0.017497,0.010568,0.015464
31,90,11,800,0.01138,0.020962,0.010504,0.01737
31,90,11,900,0.010123,0.018931,0.010955,0.015671
31,90,11,1000,0.013358,0.017711,0.012821,0.017377
31,90,11,1100,0.011424,0.023358,0.010717,0.022907
31,90,11,1200,0.011065,0.025525,0.010323,0.023922
31,90,11,1300,0.010279,0.025882,0.011168,0.023261
31,90,11,1400,0.010936,0.025425,0.012045,0.023249
31,100,3,100,0.013089,0.010569,0.010193,0.009972
31,100,3,200,0.009657,0.013585,0.013133,0.014047
31,100,3,300,0.009515,0.013522,0.01351,0.010445
31,100,3,400,0.009764,0.010548,0.010373,0.013649
31,100,3,500,0.010577,0.010697,0.009693,0.01322
31,100,3,600,0.012983,0.012294,0.010111,0.014059
31,100,3,700,0.012638,0.011674,0.010051,0.011721
31,100,3,800,0.011605,0.016244,0.010068,0.013779
31,100,3,900,0.012128,0.011744,0.009589,0.014823
31,100,3,1000,0.012597,0.015905,0.010786,0.015092
31,100,3,1100,0.010048,0.013417,0.011341,0.014301
31,100,3,1200,0.009672,0.013022,0.012699,0.01254
31,100,3,1300,0.01016,0.013837,0.014773,0.011614
31,100,3,1400,0.009999,0.016971,0.013043,0.012145
31,100,5,100,0.009926,0.010995,0.013698,0.010175
31,100,5,200,0.010105,0.01049,0.009939,0.01412
31,100,5,300,0.01294,0.012724,0.012275,0.014726
31,100,5,400,0.01179,0.011036,0.010558,0.013218
31,100,5,500,0.010824,0.011357,0.01084,0.01377
31,100,5,600,0.01209,0.011567,0.010524,0.014693
31,100,5,700,0.012202,0.013453,0.010421,0.01375
31,100,5,800,0.011841,0.01211,0.010707,0.013537
31,100,5,900,0.011765,0.012377,0.010163,0.01437
31,100,5,1000,0.012137,0.012954,0.009958,0.01491
31,100,5,1100,0.012432,0.013208,0.010115,0.014889
31,100,5,1200,0.012602,0.018418,0.0111,0.014577
31,100,5,1300,0.009642,0.017876,0.012182,0.012985
31,100,5,1400,0.009805,0.016547,0.010596,0.013147
31,100,7,100,0.012868,0.015361,0.009931,0.012696
31,100,7,200,0.012015,0.011654,0.010284,0.010586
31,100,7,300,0.01003,0.013345,0.013379,0.010662
31,100,7,400,0.009506,0.013292,0.012442,0.013481
31,100,7,500,0.009938,0.013212,0.013623,0.012147
31,100,7,600,0.009724,0.014149,0.015026,0.014214
31,100,7,700,0.0141,0.019353,0.011095,0.015727
31,100,7,800,0.009681,0.016239,0.012771,0.012524
31,100,7,900,0.009547,0.016296,0.020908,0.025292
31,100,7,1000,0.009818,0.018161,0.010698,0.01314
31,100,7,1100,0.012545,0.018512,0.010869,0.016069
31,100,7,1200,0.009746,0.018952,0.010839,0.016564
31,100,7,1300,0.013545,0.017035,0.011073,0.0167
31,100,7,1400,0.010317,0.018939,0.010475,0.014985
31,100,9,100,0.013097,0.012729,0.010731,0.010778
31,100,9,200,0.013283,0.012179,0.010766,0.011216
31,100,9,300,0.012308,0.010908,0.010403,0.012895
31,100,9,400,0.013783,0.013871,0.010591,0.014196
31,100,9,500,0.010127,0.013095,0.010642,0.014756
31,100,9,600,0.010011,0.013279,0.013028,0.012836
31,100,9,700,0.009733,0.015575,0.012631,0.013209
31,100,9,800,0.010395,0.016073,0.011006,0.013031
31,100,9,900,0.011442,0.020647,0.010452,0.016123
31,100,9,1000,0.01057,0.016942,0.010692,0.014437
31,100,9,1100,0.010809,0.022851,0.01049,0.017686
31,100,9,1200,0.011157,0.020263,0.010143,0.019895
31,100,9,1300,0.011372,0.018194,0.010883,0.018275
31,100,9,1400,0.012557,0.018176,0.012269,0.016432
31,100,11,100,0.014189,0.010695,0.010313,0.010505
31,100,11,200,0.010408,0.013502,0.011404,0.011156
31,100,11,300,0.009907,0.013862,0.013824,0.012044
31,100,11,400,0.009776,0.015915,0.014149,0.012239
31,100,11,500,0.00969,0.016391,0.012573,0.012384
31,100,11,600,0.009831,0.016701,0.010927,0.016045
31,100,11,700,0.014461,0.015951,0.012917,0.015589
31,100,11,800,0.009757,0.018958,0.010497,0.017472
31,100,11,900,0.012915,0.017073,0.012734,0.015368
31,100,11,1000,0.011063,0.023577,0.010516,0.020896
31,100,11,1100,0.010442,0.022946,0.010622,0.020563
31,100,11,1200,0.011259,0.020949,0.01029,0.021472
31,100,11,1300,0.010573,0.020724,0.010375,0.022897
31,100,11,1400,0.010135,0.024148,0.01021,0.022654
41,80,3,100,0.016401,0.024866,0.014428,0.021637
41,80,3,200,0.014522,0.021042,0.015003,0.021262
41,80,3,300,0.014647,0.024699,0.014614,0.020679
41,80,3,400,0.01442,0.021751,0.014379,0.021361
41,80,3,500,0.014643,0.022217,0.015979,0.021064
41,80,3,600,0.014972,0.026036,0.014914,0.023861
41,80,3,700,0.015732,0.026862,0.014733,0.024334
41,80,3,800,0.015273,0.023903,0.014942,0.022319
41,80,3,900,0.014408,0.025504,0.014387,0.023231
41,80,3,1000,0.01438,0.025128,0.015096,0.024617
41,80,3,1100,0.014824,0.023805,0.014766,0.0222
41,80,3,1200,0.015578,0.028456,0.015262,0.025148
41,80,3,1300,0.014511,0.027045,0.014952,0.026608
41,80,3,1400,0.014532,0.027132,0.014782,0.026294
41,80,5,100,0.014356,0.020982,0.015426,0.020804
41,80,5,200,0.014545,0.021492,0.015048,0.020684
41,80,5,300,0.017305,0.021024,0.014657,0.023851
41,80,5,400,0.01522,0.021623,0.014546,0.021229
41,80,5,500,0.014538,0.023211,0.014426,0.02202
41,80,5,600,0.014426,0.022768,0.014873,0.024732
41,80,5,700,0.014375,0.026248,0.014782,0.025868
41,80,5,800,0.014726,0.026688,0.014483,0.025838
41,80,5,900,0.014824,0.02736,0.014965,0.025678
41,80,5,1000,0.014592,0.028494,0.014557,0.026768
41,80,5,1100,0.014818,0.027592,0.014644,0.026971
41,80,5,1200,0.015148,0.027705,0.014561,0.026855
41,80,5,1300,0.014881,0.028641,0.014544,0.026695
41,80,5,1400,0.014375,0.027814,0.015122,0.027227
41,80,7,100,0.014482,0.021189,0.015152,0.020932
41,80,7,200,0.014654,0.021777,0.015089,0.02095
41,80,7,300,0.014889,0.022,0.015961,0.021023
41,80,7,400,0.016754,0.022966,0.015019,0.025355
41,80,7,500,0.014543,0.023937,0.014604,0.025187
41,80,7,600,0.01489,0.02603,0.014675,0.023949
41,80,7,700,0.014403,0.02635,0.014784,0.024351
41,80,7,800,0.014717,0.02745,0.014624,0.026806
41,80,7,900,0.014594,0.027814,0.014913,0.026908
41,80,7,1000,0.014754,0.028329,0.014519,0.027515
41,80,7,1100,0.014435,0.028047,0.01488,0.027289
41,80,7,1200,0.014548,0.027994,0.014702,0.02818
41,80,7,1300,0.014455,0.028766,0.014894,0.029432
41,80,7,1400,0.014732,0.029516,0.014625,0.028873
41,80,9,100,0.01451,0.024569,0.014788,0.020894
41,80,9,200,0.014713,0.022423,0.014619,0.022031
41,80,9,300,0.014718,0.022898,0.014784,0.023103
41,80,9,400,0.014552,0.025653,0.014716,0.023888
41,80,9,500,0.015673,0.025436,0.014645,0.024101
41,80,9,600,0.014535,0.027338,0.01457,0.026964
41,80,9,700,0.014848,0.027914,0.014807,0.027616
41,80,9,800,0.014696,0.027903,0.014628,0.027795
41,80,9,900,0.014662,0.02857,0.014841,0.027184
41,80,9,1000,0.014546,0.028755,0.014826,0.028204
41,80,9,1100,0.014699,0.029283,0.014712,0.028197
41,80,9,1200,0.014467,0.030031,0.01477,0.028684
41,80,9,1300,0.015355,0.029974,0.014731,0.030331
41,80,9,1400,0.014721,0.031404,0.014959,0.030719
41,80,11,100,0.014659,0.024193,0.014998,0.021793
41,80,11,200,0.014584,0.02284,0.014772,0.025491
41,80,11,300,0.01442,0.026361,0.014688,0.026208
41,80,11,400,0.014694,0.027098,0.015323,0.026855
41,80,11,500,0.016838,0.027218,0.014798,0.027611
41,80,11,600,0.014941,0.02772,0.014884,0.028101
41,80,11,700,0.014394,0.028309,0.01476,0.028389
41,80,11,800,0.014674,0.028736,0.014854,0.028657
41,80,11,900,0.01488,0.028886,0.014992,0.028753
41,80,11,1000,0.014449,0.029916,0.015679,0.028195
41,80,11,1100,0.014413,0.030714,0.015048,0.031599
41,80,11,1200,0.014698,0.034457,0.015324,0.031092
41,80,11,1300,0.014635,0.032577,0.014841,0.031904
41,80,11,1400,0.014491,0.033179,0.014889,0.033498
41,90,3,100,0.014843,0.023358,0.014886,0.023169
41,90,3,200,0.014841,0.021499,0.015658,0.020655
41,90,3,300,0.014639,0.021407,0.017724,0.020353
41,90,3,400,0.014636,0.021866,0.014992,0.02141
41,90,3,500,0.014763,0.022805,0.01474,0.023902
41,90,3,600,0.014595,0.02197,0.015552,0.020995
41,90,3,700,0.014615,0.022014,0.014563,0.021936
41,90,3,800,0.014818,0.022917,0.014872,0.021984
41,90,3,900,0.015647,0.022561,0.015369,0.024831
41,90,3,1000,0.014575,0.024007,0.015248,0.021588
41,90,3,1100,0.014547,0.023915,0.014871,0.023851
41,90,3,1200,0.014517,0.02933,0.014704,0.025194
41,90,3,1300,0.015407,0.025447,0.014831,0.026096
41,90,3,1400,0.014398,0.027983,0.014663,0.026361
41,90,5,100,0.014464,0.021452,0.014952,0.023075
41,90,5,200,0.014722,0.023225,0.015609,0.021179
41,90,5,300,0.014834,0.021837,0.014872,0.020955
41,90,5,400,0.016904,0.021743,0.014613,0.021775
41,90,5,500,0.01445,0.022358,0.014923,0.021537
41,90,5,600,0.014707,0.022383,0.015021,0.025257
41,90,5,700,0.014884,0.026421,0.014798,0.025965
41,90,5,800,0.014515,0.026511,0.01453,0.028955
