Gamma, tau, time_master_KCRDKL, time_subproblem_KCRDKL, time_master_KCHOGL, time_subproblem_KCHOGL
91,80,0.17825,0.179815,0.188814,0.203343
91,80,0.191217,0.214324,0.187819,0.196783
91,80,0.15726,0.217123,0.188247,0.217696
91,80,0.193031,0.211164,0.164488,0.188135
91,80,0.192093,0.207985,0.194105,0.214372
91,80,0.14978,0.179389,0.191066,0.21811
91,80,0.195401,0.218428,0.179669,0.194558
91,80,0.189559,0.209445,0.193861,0.214545
91,80,0.129743,0.198388,0.186285,0.223111
91,80,0.193276,0.212547,0.138385,0.187598
91,90,0.196683,0.220347,0.191757,0.214855
91,90,0.159671,0.173576,0.192271,0.202704
91,90,0.191786,0.21682,0.14843,0.188263
91,90,0.177307,0.215294,0.194595,0.214664
91,90,0.153021,0.174574,0.178694,0.203016
91,90,0.199093,0.205378,0.169841,0.171095
91,90,0.192336,0.192103,0.188774,0.216359
91,90,0.188401,0.194116,0.156404,0.203829
91,90,0.192055,0.213942,0.19214,0.217221
91,90,0.16663,0.202889,0.188748,0.215918
91,90,0.192825,0.224004,0.1499,0.182156
91,90,0.190299,0.22726,0.191992,0.224765
91,90,0.184431,0.172053,0.193307,0.213771
91,90,0.190088,0.215121,0.133366,0.223615
91,90,0.195572,0.202615,0.193249,0.226388
91,100,0.147036,0.162202,0.186619,0.209598
91,100,0.203978,0.20338,0.150875,0.17205
91,100,0.203263,0.195746,0.19929,0.205128
91,100,0.162039,0.183352,0.195518,0.20654
91,100,0.190622,0.214216,0.154263,0.191808
91,100,0.184314,0.208548,0.191923,0.215667
91,100,0.153751,0.169261,0.178879,0.202461
91,100,0.195888,0.212807,0.177723,0.182663
91,100,0.18461,0.196591,0.188256,0.221319
91,100,0.185557,0.192909,0.158339,0.197857
91,100,0.192241,0.232264,0.187933,0.216278
91,100,0.174069,0.168752,0.190189,0.219647
91,100,0.191662,0.208678,0.155904,0.167743
91,100,0.200787,0.200071,0.190135,0.225016
91,100,0.178428,0.177474,0.196023,0.221484
101,80,0.228603,0.252064,0.186556,0.229762
101,80,0.238455,0.258506,0.204289,0.230055
101,80,0.230273,0.251135,0.233644,0.260281
101,80,0.224333,0.189352,0.235243,0.24854
101,80,0.195323,0.227154,0.21855,0.252123
101,80,0.238283,0.244851,0.187777,0.228764
101,80,0.228522,0.250434,0.231749,0.206999
101,80,0.231453,0.233955,0.2286,0.261912
101,80,0.184168,0.211686,0.227486,0.26616
101,80,0.227448,0.252046,0.185894,0.225789
101,80,0.236397,0.282242,0.212399,0.231961
101,80,0.223368,0.253402,0.242112,0.253444
101,80,0.216133,0.193429,0.228049,0.26211
101,80,0.179809,0.257446,0.215559,0.266674
101,80,0.231842,0.259939,0.189653,0.260342
101,90,0.225695,0.254431,0.197171,0.216722
101,90,0.214796,0.251959,0.228924,0.259661
101,90,0.168747,0.217395,0.22942,0.259278
101,90,0.233169,0.25383,0.201966,0.232762
101,90,0.235786,0.255071,0.208616,0.209522
101,90,0.21711,0.262274,0.231417,0.260659
101,90,0.185735,0.219045,0.242444,0.245252
101,90,0.193727,0.242637,0.226206,0.256161
101,90,0.230472,0.26052,0.194985,0.24245
101,90,0.225699,0.255021,0.183197,0.214551
101,90,0.232604,0.23715,0.232274,0.262244
101,90,0.184412,0.228681,0.229211,0.259613
101,90,0.221052,0.235713,0.216008,0.252561
101,90,0.230556,0.259775,0.186672,0.221184
101,90,0.225134,0.260948,0.230478,0.272956
101,100,0.187751,0.231805,0.233995,0.283022
101,100,0.207504,0.225547,0.230631,0.250858
101,100,0.228871,0.259794,0.213344,0.207054
101,100,0.231347,0.256833,0.189949,0.227874
101,100,0.218593,0.249667,0.234324,0.259205
101,100,0.187708,0.264571,0.228073,0.255268
101,100,0.220652,0.209886,0.223748,0.239919
101,100,0.228389,0.259413,0.176566,0.21857
101,100,0.227862,0.259275,0.226232,0.260654
101,100,0.186807,0.2269,0.228855,0.260288
101,100,0.215008,0.225283,0.223214,0.257475
101,100,0.228573,0.257762,0.208209,0.219619
101,100,0.229338,0.258184,0.19163,0.221016
101,100,0.219899,0.279942,0.232139,0.26746
101,100,0.201857,0.233269,0.228031,0.268301
1,80,0.003854,0.005608,0.003362,0.000629
1,80,0.003084,0.000943,0.003073,0.001328
1,80,0.002938,0.001234,0.003096,0.001668
1,80,0.002857,0.000381,0.002489,0.000885
1,80,0.002644,0.000779,0.002941,0.001883
1,80,0.003196,0.001328,0.003073,0.002926
1,80,0.003041,0.000416,0.002666,0.001519
1,80,0.00298,0.000932,0.002958,0.003037
1,80,0.00312,0.001316,0.003338,0.004597
1,80,0.003052,0.000472,0.002834,0.002209
1,80,0.002501,0.000755,0.003224,0.004611
1,80,0.003128,0.001194,0.003456,0.007167
1,80,0.003116,0.000394,0.002922,0.003198
1,80,0.002955,0.000827,0.00304,0.006443
1,80,0.003436,0.001218,0.003213,0.010091
1,90,0.003492,0.000563,0.002749,0.000573
1,90,0.002592,0.000787,0.002838,0.001219
1,90,0.002868,0.001445,0.002713,0.001502
1,90,0.003049,0.000507,0.002442,0.00091
1,90,0.002501,0.000705,0.002974,0.001967
1,90,0.002908,0.001149,0.002826,0.002687
1,90,0.002975,0.00056,0.002944,0.001549
1,90,0.002738,0.000725,0.002807,0.002888
1,90,0.002951,0.001087,0.002985,0.004524
1,90,0.003115,0.000497,0.002654,0.002238
1,90,0.002878,0.000902,0.002879,0.004391
1,90,0.003578,0.00148,0.003369,0.006718
1,90,0.003496,0.000498,0.002769,0.003145
1,90,0.00315,0.000943,0.003188,0.007794
1,90,0.003449,0.001439,0.003283,0.009906
1,100,0.003091,0.000419,0.002809,0.000669
1,100,0.002691,0.000807,0.002608,0.000962
1,100,0.002658,0.001182,0.002999,0.001722
1,100,0.002746,0.000377,0.002564,0.000909
1,100,0.002669,0.000799,0.002787,0.001681
1,100,0.002805,0.001358,0.003214,0.002959
1,100,0.003072,0.000422,0.002877,0.00157
1,100,0.002952,0.000893,0.002813,0.002865
1,100,0.003078,0.001282,0.002786,0.004632
1,100,0.003308,0.000456,0.002819,0.002274
1,100,0.002764,0.000835,0.003217,0.004533
1,100,0.003169,0.001312,0.003526,0.006988
1,100,0.003127,0.00047,0.003155,0.003236
1,100,0.002947,0.000939,0.00302,0.006322
1,100,0.003423,0.001552,0.003932,0.010187
11,80,0.004971,0.001664,0.00477,0.00202
11,80,0.004848,0.002325,0.004537,0.003081
11,80,0.004999,0.003081,0.00476,0.003701
11,80,0.004603,0.001687,0.004664,0.002374
11,80,0.003864,0.002114,0.004783,0.003626
11,80,0.004695,0.002896,0.004934,0.004846
11,80,0.005443,0.002084,0.00464,0.003129
11,80,0.004864,0.002385,0.003553,0.004188
11,80,0.003507,0.0023,0.003504,0.005772
11,80,0.003375,0.001544,0.003418,0.003566
11,80,0.003462,0.001905,0.003413,0.005932
11,80,0.003429,0.002328,0.003397,0.00805
11,80,0.003455,0.001606,0.003301,0.004589
11,80,0.003468,0.002006,0.004635,0.008293
11,80,0.004759,0.003268,0.004904,0.011873
11,90,0.004638,0.001875,0.004118,0.001974
11,90,0.00498,0.002522,0.004517,0.002552
11,90,0.004745,0.003168,0.004707,0.003343
11,90,0.00464,0.001876,0.00466,0.002345
11,90,0.004773,0.002592,0.004746,0.003763
11,90,0.004667,0.003455,0.00466,0.004625
11,90,0.004494,0.001754,0.003343,0.002562
11,90,0.003475,0.001997,0.003832,0.004474
11,90,0.0047,0.002799,0.003906,0.006176
11,90,0.004193,0.001678,0.0046,0.003621
11,90,0.005262,0.002381,0.004308,0.006205
11,90,0.005549,0.003395,0.004288,0.009003
11,90,0.004758,0.001979,0.004497,0.004817
11,90,0.004897,0.002565,0.004634,0.008555
11,90,0.004429,0.002972,0.005119,0.011975
11,100,0.004838,0.002023,0.004611,0.002004
11,100,0.004417,0.002557,0.004668,0.002515
11,100,0.004523,0.003133,0.004618,0.003817
11,100,0.004541,0.001836,0.004495,0.002453
11,100,0.004073,0.002409,0.004831,0.003368
11,100,0.004658,0.003096,0.004617,0.004991
11,100,0.004561,0.002055,0.004997,0.002939
11,100,0.00455,0.002361,0.004589,0.004839
11,100,0.004822,0.002882,0.004726,0.006302
11,100,0.004837,0.00174,0.004724,0.00361
11,100,0.004677,0.002475,0.004803,0.006509
11,100,0.004725,0.002784,0.004819,0.009083
11,100,0.005003,0.001874,0.004398,0.004771
11,100,0.004656,0.002518,0.004464,0.008241
11,100,0.004815,0.003015,0.004703,0.012129
21,80,0.008949,0.006587,0.009864,0.00656
21,80,0.00945,0.007944,0.01015,0.0085
21,80,0.01128,0.008994,0.010119,0.009168
21,80,0.010489,0.006588,0.010395,0.007743
21,80,0.009736,0.008118,0.009398,0.009075
21,80,0.01074,0.009071,0.011055,0.00958
21,80,0.01019,0.006556,0.00936,0.008519
21,80,0.010052,0.008024,0.010486,0.010512
21,80,0.009907,0.008548,0.010087,0.012553
21,80,0.010373,0.007383,0.009308,0.010621
21,80,0.009233,0.007022,0.010593,0.011467
21,80,0.009626,0.008798,0.009901,0.0147
21,80,0.009799,0.006529,0.010052,0.009885
21,80,0.009073,0.008382,0.008962,0.014472
21,80,0.010134,0.010005,0.009919,0.017699
21,90,0.009088,0.006943,0.00915,0.007952
21,90,0.010035,0.008977,0.009984,0.008677
21,90,0.00975,0.008339,0.010811,0.008289
21,90,0.009371,0.00702,0.010092,0.007872
21,90,0.009407,0.007495,0.009455,0.009736
21,90,0.011171,0.007916,0.010609,0.010537
21,90,0.009979,0.006618,0.008809,0.007933
21,90,0.009756,0.007347,0.01016,0.009357
21,90,0.008613,0.007218,0.00953,0.013689
21,90,0.009539,0.006223,0.005372,0.006082
21,90,0.005231,0.004233,0.005223,0.00816
21,90,0.005342,0.004624,0.005322,0.010482
21,90,0.005237,0.004065,0.008298,0.008589
21,90,0.009511,0.008062,0.010421,0.012485
21,90,0.009404,0.007417,0.010456,0.016802
21,100,0.008954,0.004765,0.005624,0.004337
21,100,0.009789,0.007368,0.009567,0.007146
21,100,0.010272,0.006507,0.010243,0.010339
21,100,0.009948,0.006269,0.00945,0.00742
21,100,0.008638,0.007153,0.010255,0.008575
21,100,0.00939,0.008771,0.010131,0.010117
21,100,0.009054,0.006959,0.009351,0.008095
21,100,0.010064,0.007112,0.009224,0.010052
21,100,0.010202,0.007949,0.00979,0.011537
21,100,0.009243,0.007096,0.009741,0.008427
21,100,0.010513,0.007802,0.01133,0.013386
21,100,0.010111,0.009411,0.010289,0.014045
21,100,0.009221,0.007018,0.009624,0.010017
21,100,0.010805,0.007154,0.010213,0.013424
21,100,0.009728,0.009368,0.009673,0.017428
31,80,0.019297,0.015758,0.018278,0.017783
31,80,0.018971,0.017429,0.019786,0.017427
31,80,0.01807,0.016115,0.019771,0.018501
31,80,0.018669,0.01685,0.018503,0.017353
31,80,0.018788,0.020201,0.020723,0.017734
31,80,0.019843,0.018556,0.017988,0.023111
31,80,0.019497,0.019886,0.018747,0.018103
31,80,0.021425,0.01904,0.018545,0.018931
31,80,0.018713,0.017936,0.0189,0.020744
31,80,0.011006,0.007776,0.007803,0.009853
31,80,0.007732,0.008149,0.007792,0.013096
31,80,0.018502,0.015134,0.018642,0.024728
31,80,0.016804,0.013752,0.016274,0.015911
31,80,0.021265,0.017618,0.016979,0.021786
31,80,0.018729,0.018145,0.018963,0.025789
31,90,0.018112,0.015637,0.01848,0.015977
31,90,0.017637,0.017195,0.019403,0.016879
31,90,0.019298,0.018107,0.020556,0.018641
31,90,0.020307,0.018766,0.018289,0.016763
31,90,0.021461,0.015735,0.01882,0.019234
31,90,0.017832,0.01842,0.019758,0.019932
31,90,0.019456,0.016677,0.02023,0.021009
31,90,0.018081,0.020543,0.02102,0.018634
31,90,0.020611,0.017833,0.018873,0.021945
31,90,0.019421,0.017327,0.018293,0.017665
31,90,0.020698,0.016811,0.018664,0.022154
31,90,0.020533,0.018194,0.019655,0.022619
31,90,0.018036,0.016542,0.018204,0.019617
31,90,0.008467,0.008389,0.007739,0.014306
31,90,0.007901,0.008539,0.010708,0.022011
31,100,0.01613,0.015817,0.017506,0.016086
31,100,0.01161,0.01194,0.016624,0.015794
31,100,0.021122,0.017831,0.01775,0.013246
31,100,0.019061,0.022023,0.018906,0.017794
31,100,0.018765,0.016846,0.013673,0.017749
31,100,0.018057,0.018886,0.02165,0.017881
31,100,0.019054,0.018076,0.018951,0.018545
31,100,0.019882,0.015779,0.021351,0.019524
31,100,0.020057,0.017961,0.01876,0.021074
31,100,0.019867,0.016035,0.0188,0.019537
31,100,0.017933,0.016555,0.018673,0.021035
31,100,0.020526,0.014285,0.018942,0.022847
31,100,0.019649,0.016746,0.018206,0.019334
31,100,0.01918,0.01778,0.020077,0.022398
31,100,0.02155,0.020837,0.019034,0.027479
41,80,0.030164,0.028714,0.026773,0.028805
41,80,0.020457,0.020913,0.011782,0.014664
41,80,0.016521,0.023758,0.026297,0.028735
41,80,0.022158,0.028607,0.028304,0.029756
41,80,0.027571,0.03062,0.030565,0.031764
41,80,0.029415,0.03425,0.029484,0.033396
41,80,0.029966,0.03184,0.030369,0.032499
41,80,0.031871,0.030631,0.032041,0.033236
41,80,0.03032,0.031468,0.031752,0.034916
41,80,0.030568,0.030762,0.03328,0.030502
41,80,0.030563,0.030823,0.033649,0.038072
41,80,0.030468,0.036413,0.028485,0.033559
41,80,0.020457,0.021471,0.011632,0.016886
41,80,0.020162,0.023434,0.030346,0.033253
41,80,0.025125,0.027606,0.028734,0.044419
41,90,0.029308,0.031232,0.030058,0.028184
41,90,0.028384,0.031274,0.029305,0.031075
41,90,0.029294,0.032898,0.032241,0.032275
41,90,0.031955,0.030574,0.031416,0.032225
41,90,0.029885,0.030828,0.031473,0.032222
41,90,0.030807,0.034807,0.031394,0.034533
41,90,0.030525,0.031349,0.031347,0.032626
41,90,0.030394,0.030995,0.029848,0.028181
41,90,0.020234,0.022304,0.012145,0.017514
41,90,0.019096,0.022679,0.025718,0.030218
41,90,0.024556,0.030038,0.029221,0.0352
41,90,0.029039,0.037625,0.030077,0.034988
41,90,0.029768,0.028582,0.029465,0.033
41,90,0.032679,0.030367,0.03078,0.037067
41,90,0.031564,0.032765,0.031265,0.041334
41,100,0.028777,0.029489,0.031638,0.029547
41,100,0.029935,0.030867,0.030731,0.03303
41,100,0.030595,0.035097,0.031572,0.030421
41,100,0.031083,0.030047,0.026985,0.030207
41,100,0.017409,0.016487,0.011722,0.015274
41,100,0.024036,0.028949,0.029145,0.036008
41,100,0.031402,0.02678,0.029144,0.037213
41,100,0.031695,0.031533,0.029785,0.032179
41,100,0.029889,0.034558,0.031094,0.040126
41,100,0.030699,0.031214,0.031061,0.033655
41,100,0.030319,0.031624,0.030681,0.035576
41,100,0.029446,0.030213,0.030725,0.034635
41,100,0.030481,0.030869,0.030547,0.034474
41,100,0.029237,0.031742,0.029799,0.038007
41,100,0.031589,0.031109,0.030084,0.039858
51,80,0.018352,0.023707,0.033366,0.032983
51,80,0.038067,0.034535,0.039489,0.044411
51,80,0.041756,0.048283,0.040805,0.042284
51,80,0.044665,0.053159,0.044367,0.042475
51,80,0.04331,0.047844,0.03944,0.048476
51,80,0.042954,0.048485,0.043227,0.048765
51,80,0.043681,0.045128,0.042988,0.045078
51,80,0.038434,0.045668,0.018325,0.023917
51,80,0.033025,0.031967,0.033266,0.052929
51,80,0.039662,0.041792,0.04235,0.047596
51,80,0.038712,0.052252,0.047284,0.050822
51,80,0.042439,0.048073,0.045311,0.052789
51,80,0.041231,0.054685,0.042255,0.04939
51,80,0.042596,0.046785,0.046389,0.052444
51,80,0.042941,0.048215,0.04162,0.049166
51,90,0.016386,0.023384,0.033423,0.030459
51,90,0.030449,0.041516,0.040875,0.048809
51,90,0.042958,0.046793,0.043456,0.04233
51,90,0.042505,0.047235,0.042116,0.048407
51,90,0.045258,0.045064,0.043765,0.047477
51,90,0.042142,0.046448,0.043564,0.057099
51,90,0.043884,0.044663,0.041978,0.047629
51,90,0.041984,0.045541,0.017096,0.024236
51,90,0.032002,0.032124,0.033463,0.051282
51,90,0.044488,0.042739,0.042662,0.046974
51,90,0.041055,0.053002,0.042878,0.051392
51,90,0.042309,0.04959,0.043738,0.053339
51,90,0.042674,0.04723,0.042666,0.049219
51,90,0.042878,0.048815,0.044001,0.053547
51,90,0.042214,0.047871,0.037862,0.041159
51,100,0.016642,0.021151,0.030863,0.041467
51,100,0.042454,0.046485,0.04467,0.048991
51,100,0.04132,0.044287,0.039706,0.055107
51,100,0.043402,0.042108,0.043856,0.047335
51,100,0.041914,0.047469,0.043668,0.047662
51,100,0.04319,0.047452,0.043918,0.053931
51,100,0.043179,0.050423,0.043006,0.046194
51,100,0.035595,0.031038,0.016636,0.024004
51,100,0.032463,0.045168,0.044265,0.056373
51,100,0.042637,0.043574,0.041814,0.046129
51,100,0.040778,0.04675,0.042839,0.050742
51,100,0.04514,0.046199,0.04312,0.054166
51,100,0.041182,0.045904,0.043987,0.051494
51,100,0.044445,0.0448,0.04252,0.05342
51,100,0.04207,0.04792,0.023712,0.042406
61,80,0.032629,0.049344,0.053067,0.061684
61,80,0.062425,0.070336,0.056055,0.064236
61,80,0.063061,0.065309,0.060208,0.070229
61,80,0.061181,0.066114,0.064455,0.061653
61,80,0.060962,0.066593,0.057317,0.066035
61,80,0.026703,0.031982,0.060985,0.061361
61,80,0.058479,0.066214,0.057141,0.066562
61,80,0.059038,0.066753,0.061637,0.070963
61,80,0.059958,0.067375,0.061296,0.071769
61,80,0.05943,0.068329,0.059705,0.069102
61,80,0.035848,0.045229,0.046257,0.048468
61,80,0.060691,0.064706,0.061225,0.066161
61,80,0.059554,0.065682,0.060413,0.069904
61,80,0.058941,0.067118,0.059244,0.073671
61,80,0.059105,0.068603,0.06189,0.085534
61,90,0.059612,0.054497,0.023844,0.041546
61,90,0.044009,0.077567,0.064265,0.076198
61,90,0.057839,0.065461,0.058787,0.069312
61,90,0.063786,0.063416,0.061682,0.066215
61,90,0.065768,0.060167,0.061661,0.069081
61,90,0.060513,0.066674,0.037741,0.040261
61,90,0.041957,0.055449,0.054177,0.064774
61,90,0.059405,0.065012,0.057961,0.069052
61,90,0.059719,0.06895,0.062518,0.066538
61,90,0.059978,0.067885,0.063155,0.067575
61,90,0.060153,0.067622,0.048215,0.050035
61,90,0.035735,0.049751,0.05723,0.073301
61,90,0.05779,0.061823,0.057225,0.065603
61,90,0.064936,0.060895,0.061921,0.074342
61,90,0.060802,0.065497,0.064618,0.071402
61,100,0.06228,0.066687,0.05312,0.069508
61,100,0.02502,0.031498,0.05639,0.055108
61,100,0.05588,0.072083,0.057224,0.06756
61,100,0.058761,0.068493,0.062576,0.067895
61,100,0.060739,0.061877,0.059712,0.068263
61,100,0.06098,0.069738,0.060266,0.069416
61,100,0.035342,0.047659,0.043345,0.048931
61,100,0.066469,0.051002,0.059954,0.066769
61,100,0.059555,0.067967,0.059413,0.071025
61,100,0.061317,0.066974,0.059398,0.06814
61,100,0.059557,0.067455,0.061058,0.072932
61,100,0.059769,0.053799,0.023428,0.05314
61,100,0.043,0.06671,0.058577,0.065459
61,100,0.06139,0.057732,0.064649,0.074801
61,100,0.060549,0.067258,0.064689,0.071469
71,80,0.072548,0.089427,0.075026,0.088345
71,80,0.046154,0.058896,0.060882,0.064884
71,80,0.075745,0.093405,0.071052,0.087583
71,80,0.074802,0.089013,0.076035,0.082382
71,80,0.076893,0.087376,0.076004,0.104565
71,80,0.060544,0.063107,0.048329,0.067699
71,80,0.063673,0.087369,0.070814,0.086492
71,80,0.073227,0.088885,0.076809,0.089584
71,80,0.075174,0.089692,0.073664,0.0946
71,80,0.072029,0.065811,0.054661,0.066734
71,80,0.058308,0.08428,0.070547,0.090448
71,80,0.07588,0.08953,0.073945,0.093257
71,80,0.074591,0.089829,0.080824,0.084427
71,80,0.07273,0.071705,0.058539,0.071805
71,80,0.062261,0.081562,0.07122,0.094401
71,90,0.074841,0.087834,0.073758,0.084558
71,90,0.075159,0.089838,0.078748,0.08471
71,90,0.073436,0.073356,0.05636,0.061626
71,90,0.064414,0.077777,0.072754,0.083604
71,90,0.074063,0.087753,0.075203,0.089269
71,90,0.075572,0.089228,0.075189,0.090434
71,90,0.06666,0.083476,0.04781,0.063431
71,90,0.075816,0.086986,0.074802,0.088456
71,90,0.072929,0.090717,0.074607,0.092755
71,90,0.074221,0.087596,0.074608,0.102568
71,90,0.074307,0.083238,0.035342,0.070642
71,90,0.079089,0.082888,0.071578,0.093279
71,90,0.073013,0.087083,0.075315,0.091485
71,90,0.070486,0.0896,0.075871,0.094933
71,90,0.074002,0.083298,0.032665,0.07092
71,100,0.073957,0.085295,0.072667,0.084302
71,100,0.077485,0.084139,0.075002,0.089791
71,100,0.075821,0.082944,0.072993,0.091808
71,100,0.072075,0.081736,0.036576,0.055046
71,100,0.069653,0.089676,0.06763,0.087166
71,100,0.072604,0.088707,0.078443,0.086605
71,100,0.07628,0.084675,0.074558,0.088387
71,100,0.075954,0.08633,0.047032,0.052149
71,100,0.057181,0.084948,0.071557,0.085845
71,100,0.071682,0.086274,0.07389,0.091359
71,100,0.0766,0.087314,0.077476,0.089881
71,100,0.074168,0.088073,0.050195,0.055552
71,100,0.049211,0.085547,0.073152,0.082621
71,100,0.076212,0.082823,0.074946,0.09472
71,100,0.074738,0.090192,0.073352,0.099561
81,80,0.091242,0.106838,0.072103,0.07954
81,80,0.089129,0.104609,0.090822,0.110366
81,80,0.096358,0.110389,0.09256,0.114636
81,80,0.094238,0.11209,0.055094,0.084494
81,80,0.092735,0.101555,0.090774,0.112676
81,80,0.101214,0.105388,0.095224,0.116688
81,80,0.09638,0.108684,0.074406,0.083401
81,80,0.069231,0.097664,0.087012,0.108783
81,80,0.093185,0.113661,0.09045,0.118301
81,80,0.094446,0.110619,0.090371,0.108426
81,80,0.068938,0.082835,0.094936,0.119584
81,80,0.093036,0.111298,0.093157,0.119242
81,80,0.096163,0.112554,0.097351,0.109404
81,80,0.060563,0.085301,0.087687,0.108971
81,80,0.091979,0.109276,0.101313,0.113042
81,90,0.092606,0.120859,0.092782,0.113373
81,90,0.062898,0.077013,0.082683,0.104834
81,90,0.085535,0.109489,0.102859,0.106372
81,90,0.093359,0.112581,0.096836,0.112304
81,90,0.087829,0.104544,0.071229,0.075264
81,90,0.093402,0.116605,0.091925,0.112988
81,90,0.093467,0.111045,0.101638,0.104036
81,90,0.093304,0.111725,0.063814,0.085481
81,90,0.09079,0.101713,0.094795,0.1091
81,90,0.100234,0.104568,0.095194,0.112148
81,90,0.101322,0.105891,0.061009,0.082963
81,90,0.075838,0.108161,0.085066,0.115702
81,90,0.096052,0.1115,0.09313,0.115909
81,90,0.096477,0.112954,0.088083,0.104243
81,90,0.073021,0.075892,0.093432,0.122773
81,100,0.092292,0.10951,0.093689,0.1079
81,100,0.095376,0.110344,0.091467,0.110981
81,100,0.059297,0.08677,0.0854,0.102606
81,100,0.090636,0.106734,0.092627,0.113642
81,100,0.092799,0.111323,0.094358,0.114953
81,100,0.061167,0.079106,0.075219,0.113367
81,100,0.085337,0.108392,0.094801,0.113472
81,100,0.091662,0.112983,0.094367,0.114476
81,100,0.086333,0.104095,0.062273,0.087175
81,100,0.095957,0.110375,0.092198,0.109626
81,100,0.098472,0.101569,0.09957,0.106489
81,100,0.09206,0.112294,0.061696,0.094112
81,100,0.087223,0.091008,0.091167,0.109375
81,100,0.099663,0.104009,0.092844,0.113705
81,100,0.091917,0.112894,0.059498,0.086981
91,80,0.108242,0.133059,0.114714,0.134917
91,80,0.115168,0.141202,0.120933,0.134003
91,80,0.07624,0.099255,0.10767,0.134111
